 | 59   | Empoleon           |  3.48908% | 12078  |  3.489% | 8974   |  3.535% |
 | 60   | Lucario            |  3.47377% | 12025  |  3.474% | 8123   |  3.200% |
 | 61   | Jirachi            |  3.36024% | 11632  |  3.360% | 8605   |  3.389% |
 | 62   | Porygon2           |  3.21356% | 11125  |  3.214% | 8463   |  3.334% |
 | 63   | Crobat             |  3.16749% | 10965  |  3.168% | 8025   |  3.161% |
 | 64   | Diggersby          |  3.16033% | 10940  |  3.160% | 7637   |  3.008% |
 | 65   | Froslass           |  3.15600% | 10925  |  3.156% | 8763   |  3.452% |
 | 66   | Chansey            |  3.15340% | 10916  |  3.153% | 8092   |  3.187% |
 | 67   | Aegislash          |  3.13578% | 10855  |  3.136% | 8190   |  3.226% |
 | 68   | Conkeldurr         |  3.10082% | 10734  |  3.101% | 7999   |  3.151% |
 | 69   | Landorus-Therian   |  3.03120% | 10493  |  3.031% | 8139   |  3.206% |
 | 70   | Sharpedo           |  3.00665% | 10408  |  3.007% | 7398   |  2.914% |
 | 71   | Shuckle            |  2.94512% | 10195  |  2.945% | 8400   |  3.309% |
 | 72   | Cradily            |  2.93067% | 10145  |  2.931% | 7474   |  2.944% |
 | 73   | Jellicent          |  2.88445% | 9985   |  2.884% | 6950   |  2.738% |
 | 74   | Politoed           |  2.87492% | 9952   |  2.875% | 8760   |  3.451% |
 | 75   | Ludicolo           |  2.83939% | 9829   |  2.839% | 7237   |  2.851% |
 | 76   | Dragalge           |  2.82928% | 9794   |  2.829% | 7101   |  2.797% |
 | 77   | Trevenant          |  2.76341% | 9566   |  2.763% | 6402   |  2.522% |
 | 78   | Aerodactyl         |  2.75619% | 9541   |  2.756% | 7454   |  2.936% |
 | 79   | Salamence          |  2.73366% | 9463   |  2.734% | 6482   |  2.553% |
 | 80   | Pidgeot            |  2.73048% | 9452   |  2.730% | 7015   |  2.763% |
 | 81   | Starmie            |  2.71315% | 9392   |  2.713% | 6486   |  2.555% |
 | 82   | Kingdra            |  2.68542% | 9296   |  2.685% | 6634   |  2.613% |
 | 83   | Latias             |  2.66426% | 9223   |  2.664% | 6369   |  2.509% |
 | 84   | Honchkrow          |  2.63082% | 9107   |  2.631% | 6292   |  2.478% |
 | 85   | Beedrill           |  2.62937% | 9102   |  2.629% | 6257   |  2.465% |
 | 86   | Rotom-Heat         |  2.57362% | 8909   |  2.574% | 7115   |  2.803% |
 | 87   | Whimsicott         |  2.53029% | 8759   |  2.530% | 6605   |  2.602% |
 | 88   | Serperior          |  2.52596% | 8744   |  2.526% | 6266   |  2.468% |
 | 89   | Scrafty            |  2.50667% | 8678   |  2.507% | 6126   |  2.413% |
 | 90   | Alakazam           |  2.45460% | 8497   |  2.455% | 5824   |  2.294% |
 | 91   | Toxicroak          |  2.43987% | 8446   |  2.440% | 5758   |  2.268% |
 | 92   | Abomasnow          |  2.39769% | 8300   |  2.398% | 6553   |  2.581% |
 | 93   | Houndoom           |  2.35523% | 8153   |  2.355% | 5572   |  2.195% |
 | 94   | Thundurus-Therian  |  2.31847% | 8026   |  2.319% | 5867   |  2.311% |
 | 95   | Sylveon            |  2.28821% | 7921   |  2.288% | 5018   |  1.977% |
 | 96   | Goodra             |  2.27001% | 7858   |  2.270% | 5883   |  2.317% |
 | 97   | Gastrodon          |  2.20501% | 7633   |  2.205% | 5596   |  2.204% |
 | 98   | Umbreon            |  2.20443% | 7631   |  2.204% | 5124   |  2.018% |
 | 99   | Ninetales          |  2.18450% | 7562   |  2.184% | 6056   |  2.385% |
 | 100  | Manectric          |  2.18132% | 7551   |  2.181% | 5883   |  2.317% |
 | 101  | Armaldo            |  2.16861% | 7507   |  2.169% | 5833   |  2.298% |
 | 102  | Golurk             |  2.16168% | 7483   |  2.162% | 5697   |  2.244% |
 | 103  | Aggron             |  2.15850% | 7472   |  2.158% | 5385   |  2.121% |
 | 104  | Mew                |  2.09986% | 7269   |  2.100% | 5969   |  2.351% |
 | 105  | Clefable           |  2.09668% | 7258   |  2.097% | 5059   |  1.993% |
 | 106  | Heliolisk          |  2.08837% | 7230   |  2.089% | 5108   |  2.012% |
 | 107  | Krookodile         |  2.08570% | 7220   |  2.086% | 5141   |  2.025% |
 | 108  | Zapdos             |  2.03660% | 7050   |  2.037% | 5587   |  2.201% |
 | 109  | Arcanine           |  2.02302% | 7003   |  2.023% | 5203   |  2.049% |
 | 110  | Malamar            |  1.97795% | 6847   |  1.978% | 5027   |  1.980% |
 | 111  | Porygon-Z          |  1.95831% | 6779   |  1.958% | 4721   |  1.860% |
 | 112  | Electivire         |  1.93144% | 6686   |  1.931% | 5048   |  1.988% |
 | 113  | Crawdaunt          |  1.92567% | 6666   |  1.926% | 4588   |  1.807% |
 | 114  | Torkoal            |  1.92018% | 6647   |  1.920% | 5573   |  2.195% |
 | 115  | Darmanitan         |  1.87107% | 6477   |  1.871% | 4600   |  1.812% |
 | 116  | Lanturn            |  1.86962% | 6472   |  1.870% | 4777   |  1.882% |
 | 117  | Smeargle           |  1.83062% | 6337   |  1.831% | 5726   |  2.255% |
 | 118  | Ditto              |  1.82456% | 6316   |  1.825% | 4770   |  1.879% |
 | 119  | Cobalion           |  1.78152% | 6167   |  1.782% | 5100   |  2.009% |
 | 120  | Tyrantrum          |  1.72605% | 5975   |  1.726% | 4086   |  1.609% |
 | 121  | Celebi             |  1.71681% | 5943   |  1.717% | 4231   |  1.667% |
 | 122  | Avalugg            |  1.70872% | 5915   |  1.709% | 4606   |  1.814% |
 | 123  | Yanmega            |  1.70323% | 5896   |  1.703% | 3909   |  1.540% |
 | 124  | Weezing            |  1.64488% | 5694   |  1.645% | 4458   |  1.756% |
 | 125  | Doublade           |  1.49928% | 5190   |  1.499% | 3807   |  1.500% |
 | 126  | Chesnaught         |  1.48657% | 5146   |  1.487% | 3439   |  1.355% |
 | 127  | Haxorus            |  1.45970% | 5053   |  1.460% | 3533   |  1.392% |
 | 128  | Noivern            |  1.43891% | 4981   |  1.439% | 3679   |  1.449% |
 | 129  | Lapras             |  1.43168% | 4956   |  1.432% | 3678   |  1.449% |
 | 130  | Eelektross         |  1.42851% | 4945   |  1.428% | 3909   |  1.540% |
 | 131  | Roserade           |  1.41377% | 4894   |  1.414% | 3449   |  1.359% |
 | 132  | Zoroark            |  1.41088% | 4884   |  1.411% | 2239   |  0.882% |
 | 133  | Ambipom            |  1.39355% | 4824   |  1.394% | 3996   |  1.574% |
 | 134  | Ampharos           |  1.37968% | 4776   |  1.380% | 3468   |  1.366% |
 | 135  | Manaphy            |  1.35802% | 4701   |  1.358% | 3240   |  1.276% |
 | 136  | Snorlax            |  1.34329% | 4650   |  1.343% | 3331   |  1.312% |
 | 137  | Sceptile           |  1.33780% | 4631   |  1.338% | 3157   |  1.244% |
 | 138  | Cinccino           |  1.30349% | 4513   |  1.304% | 3190   |  1.257% |
 | 139  | Cofagrigus         |  1.29678% | 4489   |  1.297% | 3402   |  1.340% |
 | 140  | Omastar            |  1.28811% | 4459   |  1.288% | 3061   |  1.206% |
 | 141  | Seismitoad         |  1.27598% | 4417   |  1.276% | 3383   |  1.333% |
 | 142  | Banette            |  1.27309% | 4407   |  1.273% | 3182   |  1.253% |
 | 143  | Pyroar             |  1.27280% | 4406   |  1.273% | 3093   |  1.218% |
 | 144  | Nidoqueen          |  1.25373% | 4340   |  1.254% | 3678   |  1.449% |
 | 145  | Absol              |  1.24680% | 4316   |  1.247% | 3091   |  1.218% |
 | 146  | Slurpuff           |  1.19740% | 4145   |  1.197% | 2742   |  1.080% |
 | 147  | Espeon             |  1.17278% | 4060   |  1.173% | 2990   |  1.178% |
 | 148  | Entei              |  1.16678% | 4039   |  1.167% | 2946   |  1.160% |
 | 149  | Vivillon           |  1.16534% | 4034   |  1.165% | 2926   |  1.153% |
 | 150  | Exploud            |  1.14280% | 3956   |  1.143% | 2797   |  1.102% |
 | 151  | Tornadus-Therian   |  1.12403% | 3891   |  1.124% | 2904   |  1.144% |
 | 152  | Durant             |  1.10323% | 3819   |  1.103% | 2475   |  0.975% |
 | 153  | Crustle            |  1.09225% | 3781   |  1.092% | 2592   |  1.021% |
 | 154  | Aurorus            |  1.08965% | 3772   |  1.090% | 2831   |  1.115% |
 | 155  | Venomoth           |  1.08907% | 3770   |  1.089% | 2613   |  1.029% |
 | 156  | Articuno           |  1.07716% | 3729   |  1.077% | 2688   |  1.059% |
 | 157  | Spiritomb          |  1.07087% | 3707   |  1.071% | 2697   |  1.062% |
 | 158  | Luxray             |  1.05383% | 3648   |  1.054% | 2727   |  1.074% |
 | 159  | Machamp            |  1.05101% | 3639   |  1.051% | 2736   |  1.078% |
 | 160  | Camerupt           |  1.05094% | 3638   |  1.051% | 2693   |  1.061% |
 | 161  | Blastoise          |  1.03996% | 3600   |  1.040% | 2477   |  0.976% |
 | 162  | Quagsire           |  1.03101% | 3569   |  1.031% | 2581   |  1.017% |
 | 163  | Rotom-Mow          |  1.02119% | 3535   |  1.021% | 2687   |  1.058% |
 | 164  | Rhyperior          |  0.99836% | 3456   |  0.998% | 2465   |  0.971% |
 | 165  | Skuntank           |  0.97814% | 3386   |  0.978% | 2474   |  0.975% |
 | 166  | Delphox            |  0.97352% | 3370   |  0.974% | 2366   |  0.932% |
 | 167  | Steelix            |  0.93250% | 3228   |  0.932% | 2384   |  0.939% |
 | 168  | Raikou             |  0.93135% | 3224   |  0.931% | 2340   |  0.922% |
 | 169  | Ninjask            |  0.92817% | 3213   |  0.928% | 2479   |  0.976% |
 | 170  | Miltank            |  0.90246% | 3124   |  0.902% | 2294   |  0.904% |
 | 171  | Milotic            |  0.87241% | 3020   |  0.872% | 2024   |  0.797% |
 | 172  | Bronzong           |  0.86808% | 3005   |  0.868% | 2479   |  0.976% |
 | 173  | Torterra           |  0.86086% | 2980   |  0.861% | 2127   |  0.838% |
 | 174  | Mismagius          |  0.85710% | 2967   |  0.857% | 2225   |  0.876% |
 | 175  | Hitmonlee          |  0.82128% | 2843   |  0.821% | 2133   |  0.840% |
 | 176  | Sigilyph           |  0.81753% | 2830   |  0.818% | 1967   |  0.775% |
 | 177  | Blissey            |  0.81666% | 2827   |  0.817% | 1970   |  0.776% |
 | 178  | Glalie             |  0.81579% | 2824   |  0.816% | 1836   |  0.723% |
 | 179  | Shedinja           |  0.81146% | 2809   |  0.811% | 1808   |  0.712% |
 | 180  | Florges            |  0.80453% | 2785   |  0.805% | 1698   |  0.669% |
 | 181  | Pangoro            |  0.78315% | 2711   |  0.783% | 1888   |  0.744% |
 | 182  | Zygarde            |  0.78315% | 2711   |  0.783% | 1969   |  0.776% |
 | 183  | Archeops           |  0.76062% | 2633   |  0.761% | 1904   |  0.750% |
 | 184  | Mienshao           |  0.75375% | 2610   |  0.754% | 1925   |  0.758% |
 | 185  | Emboar             |  0.75080% | 2599   |  0.751% | 1942   |  0.765% |
 | 186  | Hitmontop          |  0.74126% | 2566   |  0.741% | 1931   |  0.761% |
 | 187  | Swellow            |  0.72971% | 2526   |  0.730% | 1727   |  0.680% |
 | 188  | Cresselia          |  0.72797% | 2520   |  0.728% | 1901   |  0.749% |
 | 189  | Rotom-Frost        |  0.71815% | 2486   |  0.718% | 1906   |  0.751% |
 | 190  | Suicune            |  0.70689% | 2447   |  0.707% | 1584   |  0.624% |
 | 191  | Slaking            |  0.69475% | 2405   |  0.695% | 1739   |  0.685% |
 | 192  | Flygon             |  0.68031% | 2355   |  0.680% | 1710   |  0.674% |
 | 193  | Dusclops           |  0.67973% | 2353   |  0.680% | 1645   |  0.648% |
 | 194  | Leavanny           |  0.67135% | 2324   |  0.671% | 1698   |  0.669% |
 | 195  | Glaceon            |  0.65893% | 2281   |  0.659% | 1617   |  0.637% |
 | 196  | Kecleon            |  0.65258% | 2259   |  0.653% | 1731   |  0.682% |
 | 197  | Gourgeist-Super    |  0.63524% | 2199   |  0.635% | 1550   |  0.611% |
 | 198  | Escavalier         |  0.63380% | 2194   |  0.634% | 1443   |  0.568% |
 | 199  | Drifblim           |  0.63033% | 2182   |  0.630% | 1628   |  0.641% |
 | 200  | Jolteon            |  0.62860% | 2176   |  0.629% | 1546   |  0.609% |
 | 201  | Claydol            |  0.60953% | 2110   |  0.610% | 1608   |  0.633% |
 | 202  | Dusknoir           |  0.60578% | 2097   |  0.606% | 1522   |  0.600% |
 | 203  | Accelgor           |  0.60231% | 2085   |  0.602% | 1375   |  0.542% |
 | 204  | Chatot             |  0.57978% | 2007   |  0.580% | 1516   |  0.597% |
 | 205  | Amoonguss          |  0.57545% | 1992   |  0.575% | 1475   |  0.581% |
 | 206  | Druddigon          |  0.56851% | 1968   |  0.569% | 1771   |  0.698% |
 | 207  | Carracosta         |  0.56129% | 1943   |  0.561% | 1391   |  0.548% |
 | 208  | Walrein            |  0.56042% | 1940   |  0.560% | 1374   |  0.541% |
 | 209  | Cacturne           |  0.55609% | 1925   |  0.556% | 1310   |  0.516% |
 | 210  | Feraligatr         |  0.54945% | 1902   |  0.549% | 1247   |  0.491% |
 | 211  | Slowking           |  0.53934% | 1867   |  0.539% | 1288   |  0.507% |
 | 212  | Shiftry            |  0.53327% | 1846   |  0.533% | 1269   |  0.500% |
 | 213  | Braviary           |  0.52778% | 1827   |  0.528% | 1281   |  0.505% |
 | 214  | Poliwrath          |  0.52374% | 1813   |  0.524% | 1215   |  0.479% |
 | 215  | Mawile             |  0.52085% | 1803   |  0.521% | 1244   |  0.490% |
 | 216  | Jynx               |  0.51594% | 1786   |  0.516% | 1211   |  0.477% |
 | 217  | Ursaring           |  0.51594% | 1786   |  0.516% | 1219   |  0.480% |
 | 218  | Vaporeon           |  0.51016% | 1766   |  0.510% | 1155   |  0.455% |
 | 219  | Mantine            |  0.49340% | 1708   |  0.493% | 1305   |  0.514% |
 | 220  | Moltres            |  0.48272% | 1671   |  0.483% | 1174   |  0.462% |
 | 221  | Typhlosion         |  0.48243% | 1670   |  0.482% | 1148   |  0.452% |
 | 222  | Azelf              |  0.47896% | 1658   |  0.479% | 1395   |  0.549% |
 | 223  | Virizion           |  0.47578% | 1647   |  0.476% | 1089   |  0.429% |
 | 224  | Muk                |  0.47405% | 1641   |  0.474% | 1215   |  0.479% |
 | 225  | Exeggutor          |  0.46856% | 1622   |  0.469% | 1052   |  0.414% |
 | 226  | Kabutops           |  0.46481% | 1609   |  0.465% | 1078   |  0.425% |
 | 227  | Zangoose           |  0.46430% | 1608   |  0.465% | 1088   |  0.429% |
 | 228  | Granbull           |  0.45816% | 1586   |  0.458% | 1084   |  0.427% |
 | 229  | Regice             |  0.45816% | 1586   |  0.458% | 1185   |  0.467% |
 | 230  | Reuniclus          |  0.43245% | 1497   |  0.432% | 1022   |  0.403% |
 | 231  | Golbat             |  0.43158% | 1494   |  0.432% | 1073   |  0.423% |
 | 232  | Audino             |  0.42696% | 1478   |  0.427% | 1087   |  0.428% |
 | 233  | Dedenne            |  0.42639% | 1476   |  0.426% | 1081   |  0.426% |
 | 234  | Piloswine          |  0.42436% | 1469   |  0.424% | 1256   |  0.495% |
 | 235  | Tauros             |  0.41252% | 1428   |  0.413% | 1045   |  0.412% |
 | 236  | Deoxys-Defense     |  0.40414% | 1399   |  0.404% | 1259   |  0.496% |
 | 237  | Kyurem             |  0.40125% | 1389   |  0.401% | 956    |  0.377% |
 | 238  | Sawsbuck           |  0.39865% | 1380   |  0.399% | 947    |  0.373% |
 | 239  | Golem              |  0.38681% | 1339   |  0.387% | 1033   |  0.407% |
 | 240  | Liepard            |  0.37583% | 1301   |  0.376% | 1018   |  0.401% |
 | 241  | Xatu               |  0.37554% | 1300   |  0.376% | 973    |  0.383% |
 | 242  | Wigglytuff         |  0.37496% | 1298   |  0.375% | 979    |  0.386% |
 | 243  | Clawitzer          |  0.37294% | 1291   |  0.373% | 859    |  0.338% |
 | 244  | Stunfisk           |  0.37265% | 1290   |  0.373% | 1023   |  0.403% |
 | 245  | Wobbuffet          |  0.37114% | 1285   |  0.371% | 956    |  0.377% |
 | 246  | Meowstic           |  0.37034% | 1282   |  0.370% | 1083   |  0.427% |
 | 247  | Gothitelle         |  0.36919% | 1278   |  0.369% | 923    |  0.364% |
 | 248  | Bastiodon          |  0.36890% | 1277   |  0.369% | 1047   |  0.412% |
 | 249  | Magmortar          |  0.36197% | 1253   |  0.362% | 861    |  0.339% |
 | 250  | Rampardos          |  0.36197% | 1253   |  0.362% | 837    |  0.330% |
 | 251  | Cryogonal          |  0.34839% | 1206   |  0.348% | 857    |  0.338% |
 | 252  | Hitmonchan         |  0.34637% | 1199   |  0.346% | 889    |  0.350% |
 | 253  | Fletchinder        |  0.34492% | 1194   |  0.345% | 830    |  0.327% |
 | 254  | Alomomola          |  0.34434% | 1192   |  0.344% | 866    |  0.341% |
 | 255  | Barbaracle         |  0.34405% | 1191   |  0.344% | 806    |  0.317% |
 | 256  | Jumpluff           |  0.32846% | 1137   |  0.328% | 857    |  0.338% |
 | 257  | Raichu             |  0.32123% | 1112   |  0.321% | 827    |  0.326% |
 | 258  | Emolga             |  0.31661% | 1096   |  0.317% | 871    |  0.343% |
 | 259  | Tangrowth          |  0.31083% | 1076   |  0.311% | 753    |  0.297% |
 | 260  | Lilligant          |  0.30563% | 1058   |  0.306% | 729    |  0.287% |
 | 261  | Registeel          |  0.30390% | 1052   |  0.304% | 791    |  0.312% |
 | 262  | Mr. Mime           |  0.30274% | 1048   |  0.303% | 702    |  0.277% |
 | 263  | Vespiquen          |  0.30246% | 1047   |  0.302% | 598    |  0.236% |
 | 264  | Scyther            |  0.29523% | 1022   |  0.295% | 696    |  0.274% |
 | 265  | Shaymin            |  0.29466% | 1020   |  0.295% | 735    |  0.290% |
 | 266  | Volbeat            |  0.29177% | 1010   |  0.292% | 793    |  0.312% |
 | 267  | Leafeon            |  0.28599% | 990    |  0.286% | 694    |  0.273% |
 | 268  | Magneton           |  0.28426% | 984    |  0.284% | 730    |  0.288% |
 | 269  | Furfrou            |  0.27877% | 965    |  0.279% | 730    |  0.288% |
 | 270  | Flareon            |  0.27617% | 956    |  0.276% | 670    |  0.264% |
 | 271  | Pikachu            |  0.27299% | 945    |  0.273% | 698    |  0.275% |
 | 272  | Deoxys-Speed       |  0.26923% | 932    |  0.269% | 805    |  0.317% |
 | 273  | Regirock           |  0.26461% | 916    |  0.265% | 653    |  0.257% |
 | 274  | Ariados            |  0.25768% | 892    |  0.258% | 782    |  0.308% |
 | 275  | Qwilfish           |  0.25652% | 888    |  0.257% | 741    |  0.292% |
 | 276  | Swanna             |  0.25450% | 881    |  0.255% | 618    |  0.243% |
 | 277  | Carbink            |  0.25392% | 879    |  0.254% | 738    |  0.291% |
 | 278  | Combusken          |  0.25364% | 878    |  0.254% | 732    |  0.288% |
 | 279  | Klinklang          |  0.25132% | 870    |  0.251% | 594    |  0.234% |
 | 280  | Uxie               |  0.24786% | 858    |  0.248% | 751    |  0.296% |
 | 281  | Magcargo           |  0.24670% | 854    |  0.247% | 653    |  0.257% |
 | 282  | Rapidash           |  0.24092% | 834    |  0.241% | 558    |  0.220% |
 | 283  | Kangaskhan         |  0.24006% | 831    |  0.240% | 620    |  0.244% |
 | 284  | Donphan            |  0.23313% | 807    |  0.233% | 607    |  0.239% |
 | 285  | Vileplume          |  0.23255% | 805    |  0.233% | 524    |  0.206% |
 | 286  | Swoobat            |  0.22850% | 791    |  0.229% | 542    |  0.213% |
 | 287  | Murkrow            |  0.22590% | 782    |  0.226% | 571    |  0.225% |
 | 288  | Linoone            |  0.22186% | 768    |  0.222% | 545    |  0.215% |
 | 289  | Probopass          |  0.21839% | 756    |  0.218% | 548    |  0.216% |
 | 290  | Hariyama           |  0.21384% | 741    |  0.214% | 546    |  0.215% |
 | 291  | Rotom              |  0.20597% | 713    |  0.206% | 604    |  0.238% |
 | 292  | Tropius            |  0.20568% | 712    |  0.206% | 469    |  0.185% |
 | 293  | Girafarig          |  0.19528% | 676    |  0.195% | 462    |  0.182% |
 | 294  | Zebstrika          |  0.19499% | 675    |  0.195% | 501    |  0.197% |
 | 295  | Sawk               |  0.19442% | 673    |  0.194% | 492    |  0.194% |
 | 296  | Bouffalant         |  0.19297% | 668    |  0.193% | 457    |  0.180% |
 | 297  | Noctowl            |  0.19268% | 667    |  0.193% | 504    |  0.199% |
 | 298  | Lunatone           |  0.19268% | 667    |  0.193% | 514    |  0.202% |
 | 299  | Meganium           |  0.19182% | 664    |  0.192% | 505    |  0.199% |
 | 300  | Floatzel           |  0.19153% | 663    |  0.192% | 507    |  0.200% |
 | 301  | Rotom-Fan          |  0.18199% | 630    |  0.182% | 504    |  0.199% |
 | 302  | Victreebel         |  0.17824% | 617    |  0.178% | 449    |  0.177% |
 | 303  | Arbok              |  0.17304% | 599    |  0.173% | 416    |  0.164% |
 | 304  | Masquerain         |  0.16957% | 587    |  0.170% | 443    |  0.174% |
 | 305  | Lickilicky         |  0.16928% | 586    |  0.169% | 436    |  0.172% |
 | 306  | Solrock            |  0.16871% | 584    |  0.169% | 457    |  0.180% |
 | 307  | Regigigas          |  0.16466% | 570    |  0.165% | 414    |  0.163% |
 | 308  | Primeape           |  0.16379% | 567    |  0.164% | 407    |  0.160% |
 | 309  | Bibarel            |  0.15599% | 540    |  0.156% | 393    |  0.155% |
 | 310  | Relicanth          |  0.15484% | 536    |  0.155% | 409    |  0.161% |
 | 311  | Aromatisse         |  0.15282% | 529    |  0.153% | 327    |  0.129% |
 | 312  | Butterfree         |  0.15108% | 523    |  0.151% | 351    |  0.138% |
 | 313  | Dugtrio            |  0.15051% | 521    |  0.151% | 376    |  0.148% |
 | 314  | Persian            |  0.15051% | 521    |  0.151% | 409    |  0.161% |
 | 315  | Gorebyss           |  0.14559% | 504    |  0.146% | 412    |  0.162% |
 | 316  | Electrode          |  0.14299% | 495    |  0.143% | 390    |  0.154% |
 | 317  | Marowak            |  0.14213% | 492    |  0.142% | 319    |  0.126% |
 | 318  | Togetic            |  0.14184% | 491    |  0.142% | 357    |  0.141% |
 | 319  | Wormadam-Trash     |  0.12942% | 448    |  0.129% | 327    |  0.129% |
 | 320  | Sandslash          |  0.12855% | 445    |  0.129% | 310    |  0.122% |
 | 321  | Whiscash           |  0.12508% | 433    |  0.125% | 295    |  0.116% |
 | 322  | Gogoat             |  0.12480% | 432    |  0.125% | 285    |  0.112% |
 | 323  | Stoutland          |  0.12364% | 428    |  0.124% | 316    |  0.124% |
 | 324  | Vanilluxe          |  0.12220% | 423    |  0.122% | 287    |  0.113% |
 | 325  | Bellossom          |  0.12191% | 422    |  0.122% | 335    |  0.132% |
 | 326  | Rhydon             |  0.12162% | 421    |  0.122% | 294    |  0.116% |
 | 327  | Gigalith           |  0.12075% | 418    |  0.121% | 288    |  0.113% |
 | 328  | Dodrio             |  0.12046% | 417    |  0.120% | 299    |  0.118% |
 | 329  | Raticate           |  0.11931% | 413    |  0.119% | 293    |  0.115% |
