 | 76   | Heatran            |  1.13691% | 5325   |  1.137% | 1525   |  2.000% |
 | 77   | Manectric-Mega     |  0.86896% | 4070   |  0.869% | 1521   |  1.995% |
 | 78   | Weavile            |  1.11513% | 5223   |  1.115% | 1517   |  1.990% |
 | 79   | Alakazam           |  0.86597% | 4056   |  0.866% | 1512   |  1.983% |
 | 80   | Nosepass           |  0.67723% | 3172   |  0.677% | 1508   |  1.978% |
 | 81   | Tyranitar-Mega     |  0.94112% | 4408   |  0.941% | 1462   |  1.918% |
 | 82   | Pikachu            |  0.71353% | 3342   |  0.714% | 1444   |  1.894% |
 | 83   | Banette-Mega       |  0.76947% | 3604   |  0.769% | 1421   |  1.864% |
 | 84   | Suicune            |  0.90739% | 4250   |  0.907% | 1417   |  1.859% |
 | 85   | Quagsire           |  0.87451% | 4096   |  0.875% | 1373   |  1.801% |
 | 86   | Bisharp            |  1.16125% | 5439   |  1.161% | 1363   |  1.788% |
 | 87   | Avalugg            |  0.67531% | 3163   |  0.675% | 1341   |  1.759% |
 | 88   | Arcanine           |  0.78164% | 3661   |  0.782% | 1294   |  1.697% |
 | 89   | Pidgeot-Mega       |  0.79893% | 3742   |  0.799% | 1275   |  1.672% |
 | 90   | Landorus-Therian   |  0.74427% | 3486   |  0.744% | 1264   |  1.658% |
 | 91   | Staraptor          |  0.77651% | 3637   |  0.777% | 1250   |  1.640% |
 | 92   | Excadrill          |  0.81409% | 3813   |  0.814% | 1248   |  1.637% |
 | 93   | Keldeo             |  0.93792% | 4393   |  0.938% | 1222   |  1.603% |
 | 94   | Hoopa-Unbound      |  0.71139% | 3332   |  0.711% | 1215   |  1.594% |
 | 95   | Infernape          |  0.68770% | 3221   |  0.688% | 1161   |  1.523% |
 | 96   | Aerodactyl-Mega    |  0.67360% | 3155   |  0.674% | 1137   |  1.491% |
 | 97   | Sigilyph           |  0.62087% | 2908   |  0.621% | 1114   |  1.461% |
 | 98   | Latios             |  0.79146% | 3707   |  0.791% | 1112   |  1.459% |
 | 99   | Rhyperior          |  0.60656% | 2841   |  0.607% | 1081   |  1.418% |
 | 100  | Salamence          |  0.68407% | 3204   |  0.684% | 1070   |  1.403% |
 | 101  | Absol-Mega         |  0.69602% | 3260   |  0.696% | 1059   |  1.389% |
 | 102  | Crustle            |  0.60827% | 2849   |  0.608% | 1056   |  1.385% |
 | 103  | Scizor             |  0.67296% | 3152   |  0.673% | 1032   |  1.354% |
 | 104  | Hawlucha           |  0.54422% | 2549   |  0.544% | 1030   |  1.351% |
 | 105  | Tyrantrum          |  0.37342% | 1749   |  0.373% | 1002   |  1.314% |
 | 106  | Deoxys-Speed       |  0.54934% | 2573   |  0.549% | 989    |  1.297% |
 | 107  | Blissey            |  0.71011% | 3326   |  0.710% | 984    |  1.291% |
 | 108  | Trevenant          |  0.60464% | 2832   |  0.605% | 958    |  1.257% |
 | 109  | Umbreon            |  0.60635% | 2840   |  0.606% | 954    |  1.251% |
 | 110  | Archeops           |  0.52842% | 2475   |  0.528% | 930    |  1.220% |
 | 111  | Chandelure         |  0.54999% | 2576   |  0.550% | 918    |  1.204% |
 | 112  | Volcarona          |  0.65994% | 3091   |  0.660% | 883    |  1.158% |
 | 113  | Entei              |  0.51412% | 2408   |  0.514% | 875    |  1.148% |
 | 114  | Rampardos          |  0.48316% | 2263   |  0.483% | 849    |  1.114% |
 | 115  | Empoleon           |  0.44857% | 2101   |  0.449% | 838    |  1.099% |
 | 116  | Slurpuff           |  0.46821% | 2193   |  0.468% | 834    |  1.094% |
 | 117  | Swellow            |  0.35847% | 1679   |  0.358% | 833    |  1.093% |
 | 118  | Conkeldurr         |  0.48487% | 2271   |  0.485% | 829    |  1.087% |
 | 119  | Goodra             |  0.53910% | 2525   |  0.539% | 827    |  1.085% |
 | 120  | Beedrill-Mega      |  0.56280% | 2636   |  0.563% | 803    |  1.053% |
 | 121  | Dusclops           |  0.45007% | 2108   |  0.450% | 787    |  1.032% |
 | 122  | Tyranitar          |  0.56408% | 2642   |  0.564% | 759    |  0.996% |
 | 123  | Charizard          |  0.38537% | 1805   |  0.385% | 745    |  0.977% |
 | 124  | Diggersby          |  0.43448% | 2035   |  0.434% | 745    |  0.977% |
 | 125  | Espeon             |  0.49661% | 2326   |  0.497% | 729    |  0.956% |
 | 126  | Relicanth          |  0.41035% | 1922   |  0.410% | 720    |  0.944% |
 | 127  | Noivern            |  0.40288% | 1887   |  0.403% | 715    |  0.938% |
 | 128  | Feraligatr         |  0.41740% | 1955   |  0.417% | 712    |  0.934% |
 | 129  | Latios-Mega        |  0.48166% | 2256   |  0.482% | 706    |  0.926% |
 | 130  | Malamar            |  0.34161% | 1600   |  0.342% | 705    |  0.925% |
 | 131  | Klefki             |  0.52202% | 2445   |  0.522% | 698    |  0.916% |
 | 132  | Zapdos             |  0.40993% | 1920   |  0.410% | 685    |  0.898% |
 | 133  | Kecleon            |  0.36787% | 1723   |  0.368% | 670    |  0.879% |
 | 134  | Landorus           |  0.45882% | 2149   |  0.459% | 668    |  0.876% |
 | 135  | Chatot             |  0.37000% | 1733   |  0.370% | 642    |  0.842% |
 | 136  | Murkrow            |  0.37940% | 1777   |  0.379% | 638    |  0.837% |
 | 137  | Jolteon            |  0.47441% | 2222   |  0.474% | 634    |  0.832% |
 | 138  | Starmie            |  0.41249% | 1932   |  0.412% | 633    |  0.830% |
 | 139  | Delphox            |  0.42103% | 1972   |  0.421% | 633    |  0.830% |
 | 140  | Crobat             |  0.48252% | 2260   |  0.483% | 624    |  0.818% |
 | 141  | Hydreigon          |  0.34353% | 1609   |  0.344% | 621    |  0.815% |
 | 142  | Typhlosion         |  0.32367% | 1516   |  0.324% | 610    |  0.800% |
 | 143  | Kingdra            |  0.32132% | 1505   |  0.321% | 610    |  0.800% |
 | 144  | Jumpluff           |  0.29122% | 1364   |  0.291% | 600    |  0.787% |
 | 145  | Lucario            |  0.30510% | 1429   |  0.305% | 595    |  0.780% |
 | 146  | Pineco             |  0.25023% | 1172   |  0.250% | 590    |  0.774% |
 | 147  | Thundurus          |  0.39413% | 1846   |  0.394% | 589    |  0.773% |
 | 148  | Zangoose           |  0.27393% | 1283   |  0.274% | 575    |  0.754% |
 | 149  | Sharpedo-Mega      |  0.33862% | 1586   |  0.339% | 574    |  0.753% |
 | 150  | Bastiodon          |  0.25257% | 1183   |  0.253% | 574    |  0.753% |
 | 151  | Amoonguss          |  0.52138% | 2442   |  0.521% | 557    |  0.731% |
 | 152  | Dedenne            |  0.29570% | 1385   |  0.296% | 555    |  0.728% |
 | 153  | Milotic            |  0.33798% | 1583   |  0.338% | 554    |  0.727% |
 | 154  | Heracross          |  0.27414% | 1284   |  0.274% | 549    |  0.720% |
 | 155  | Nidoking           |  0.32453% | 1520   |  0.325% | 547    |  0.717% |
 | 156  | Chesnaught         |  0.33200% | 1555   |  0.332% | 546    |  0.716% |
 | 157  | Ursaring           |  0.24446% | 1145   |  0.244% | 545    |  0.715% |
 | 158  | Dunsparce          |  0.26090% | 1222   |  0.261% | 543    |  0.712% |
 | 159  | Steelix-Mega       |  0.33563% | 1572   |  0.336% | 543    |  0.712% |
 | 160  | Eevee              |  0.26837% | 1257   |  0.268% | 532    |  0.698% |
 | 161  | Golurk             |  0.29357% | 1375   |  0.294% | 532    |  0.698% |
 | 162  | Regigigas          |  0.20560% | 963    |  0.206% | 525    |  0.689% |
 | 163  | Miltank            |  0.32111% | 1504   |  0.321% | 521    |  0.683% |
 | 164  | Rotom-Wash         |  0.31983% | 1498   |  0.320% | 518    |  0.679% |
 | 165  | Reuniclus          |  0.24275% | 1137   |  0.243% | 514    |  0.674% |
 | 166  | Zoroark            |  0.30979% | 1451   |  0.310% | 509    |  0.668% |
 | 167  | Eelektross         |  0.24681% | 1156   |  0.247% | 500    |  0.656% |
 | 168  | Houndoom-Mega      |  0.35143% | 1646   |  0.351% | 498    |  0.653% |
 | 169  | Golduck            |  0.26709% | 1251   |  0.267% | 498    |  0.653% |
 | 170  | Thundurus-Therian  |  0.32260% | 1511   |  0.323% | 492    |  0.645% |
 | 171  | Abomasnow-Mega     |  0.29314% | 1373   |  0.293% | 486    |  0.637% |
 | 172  | Camerupt-Mega      |  0.27264% | 1277   |  0.273% | 481    |  0.631% |
 | 173  | Cofagrigus         |  0.27948% | 1309   |  0.279% | 479    |  0.628% |
 | 174  | Furfrou            |  0.27030% | 1266   |  0.270% | 468    |  0.614% |
 | 175  | Porygon2           |  0.27243% | 1276   |  0.272% | 467    |  0.613% |
 | 176  | Carracosta         |  0.24190% | 1133   |  0.242% | 462    |  0.606% |
 | 177  | Emboar             |  0.23443% | 1098   |  0.234% | 461    |  0.605% |
 | 178  | Glaceon            |  0.22589% | 1058   |  0.226% | 460    |  0.603% |
 | 179  | Electivire         |  0.24041% | 1126   |  0.240% | 456    |  0.598% |
 | 180  | Cresselia          |  0.25620% | 1200   |  0.256% | 449    |  0.589% |
 | 181  | Durant             |  0.24361% | 1141   |  0.244% | 444    |  0.582% |
 | 182  | Ninetales          |  0.25364% | 1188   |  0.254% | 431    |  0.565% |
 | 183  | Sceptile           |  0.25770% | 1207   |  0.258% | 430    |  0.564% |
 | 184  | Vivillon           |  0.25300% | 1185   |  0.253% | 427    |  0.560% |
 | 185  | Probopass          |  0.26432% | 1238   |  0.264% | 427    |  0.560% |
 | 186  | Vaporeon           |  0.25684% | 1203   |  0.257% | 419    |  0.550% |
 | 187  | Primeape           |  0.39434% | 1847   |  0.394% | 415    |  0.544% |
 | 188  | Galvantula         |  0.24681% | 1156   |  0.247% | 409    |  0.536% |
 | 189  | Gardevoir          |  0.25279% | 1184   |  0.253% | 407    |  0.534% |
 | 190  | Hitmonchan         |  0.20496% | 960    |  0.205% | 402    |  0.527% |
 | 191  | Medicham           |  0.25599% | 1199   |  0.256% | 400    |  0.525% |
 | 192  | Exeggutor          |  0.22439% | 1051   |  0.224% | 392    |  0.514% |
 | 193  | Latias-Mega        |  0.29186% | 1367   |  0.292% | 391    |  0.513% |
 | 194  | Exploud            |  0.17593% | 824    |  0.176% | 388    |  0.509% |
 | 195  | Liepard            |  0.20923% | 980    |  0.209% | 380    |  0.498% |
 | 196  | Jellicent          |  0.24254% | 1136   |  0.243% | 375    |  0.492% |
 | 197  | Skarmory           |  0.23870% | 1118   |  0.239% | 375    |  0.492% |
 | 198  | Shelmet            |  0.14860% | 696    |  0.149% | 375    |  0.492% |
 | 199  | Gigalith           |  0.17635% | 826    |  0.176% | 372    |  0.488% |
 | 200  | Raikou             |  0.25898% | 1213   |  0.259% | 370    |  0.485% |
 | 201  | Torkoal            |  0.20005% | 937    |  0.200% | 369    |  0.484% |
 | 202  | Cradily            |  0.24382% | 1142   |  0.244% | 367    |  0.481% |
 | 203  | Raichu             |  0.24596% | 1152   |  0.246% | 366    |  0.480% |
 | 204  | Audino-Mega        |  0.24596% | 1152   |  0.246% | 360    |  0.472% |
 | 205  | Glalie-Mega        |  0.26901% | 1260   |  0.269% | 355    |  0.466% |
 | 206  | Spiritomb          |  0.18639% | 873    |  0.186% | 353    |  0.463% |
 | 207  | Yanmega            |  0.19301% | 904    |  0.193% | 351    |  0.460% |
 | 208  | Riolu              |  0.17614% | 825    |  0.176% | 350    |  0.459% |
 | 209  | Drapion            |  0.19066% | 893    |  0.191% | 350    |  0.459% |
 | 210  | Luxray             |  0.17934% | 840    |  0.179% | 350    |  0.459% |
 | 211  | Torterra           |  0.21799% | 1021   |  0.218% | 345    |  0.453% |
 | 212  | Flareon            |  0.25983% | 1217   |  0.260% | 342    |  0.449% |
 | 213  | Bronzong           |  0.16312% | 764    |  0.163% | 340    |  0.446% |
 | 214  | Togetic            |  0.17785% | 833    |  0.178% | 338    |  0.443% |
 | 215  | Mamoswine          |  0.17144% | 803    |  0.171% | 336    |  0.441% |
 | 216  | Metagross          |  0.23592% | 1105   |  0.236% | 327    |  0.429% |
 | 217  | Clawitzer          |  0.17870% | 837    |  0.179% | 327    |  0.429% |
 | 218  | Ninjask            |  0.19194% | 899    |  0.192% | 324    |  0.425% |
 | 219  | Doublade           |  0.18447% | 864    |  0.184% | 321    |  0.421% |
 | 220  | Weezing            |  0.18148% | 850    |  0.181% | 320    |  0.420% |
 | 221  | Swoobat            |  0.20283% | 950    |  0.203% | 318    |  0.417% |
 | 222  | Gyarados           |  0.17443% | 817    |  0.174% | 316    |  0.414% |
 | 223  | Gastrodon          |  0.16376% | 767    |  0.164% | 316    |  0.414% |
 | 224  | Toxicroak          |  0.16888% | 791    |  0.169% | 313    |  0.411% |
 | 225  | Tauros             |  0.14369% | 673    |  0.144% | 311    |  0.408% |
 | 226  | Lapras             |  0.20390% | 955    |  0.204% | 307    |  0.403% |
 | 227  | Hariyama           |  0.16568% | 776    |  0.166% | 305    |  0.400% |
 | 228  | Politoed           |  0.20817% | 975    |  0.208% | 300    |  0.393% |
 | 229  | Muk                |  0.16888% | 791    |  0.169% | 299    |  0.392% |
 | 230  | Marowak            |  0.14177% | 664    |  0.142% | 294    |  0.386% |
 | 231  | Mr. Mime           |  0.17849% | 836    |  0.178% | 294    |  0.386% |
 | 232  | Scrafty            |  0.18041% | 845    |  0.180% | 293    |  0.384% |
 | 233  | Samurott           |  0.15927% | 746    |  0.159% | 292    |  0.383% |
 | 234  | Magikarp           |  0.12789% | 599    |  0.128% | 286    |  0.375% |
 | 235  | Ludicolo           |  0.16226% | 760    |  0.162% | 284    |  0.373% |
 | 236  | Bonsly             |  0.09714% | 455    |  0.097% | 283    |  0.371% |
 | 237  | Krookodile         |  0.21372% | 1001   |  0.214% | 276    |  0.362% |
 | 238  | Kangaskhan         |  0.16013% | 750    |  0.160% | 273    |  0.358% |
 | 239  | Bouffalant         |  0.11700% | 548    |  0.117% | 272    |  0.357% |
 | 240  | Venusaur           |  0.19728% | 924    |  0.197% | 271    |  0.355% |
 | 241  | Accelgor           |  0.13237% | 620    |  0.132% | 270    |  0.354% |
 | 242  | Bibarel            |  0.11380% | 533    |  0.114% | 267    |  0.350% |
 | 243  | Hippowdon          |  0.21180% | 992    |  0.212% | 267    |  0.350% |
 | 244  | Scolipede          |  0.16077% | 753    |  0.161% | 266    |  0.349% |
 | 245  | Crawdaunt          |  0.15330% | 718    |  0.153% | 265    |  0.348% |
 | 246  | Absol              |  0.13216% | 619    |  0.132% | 263    |  0.345% |
 | 247  | Meganium           |  0.20432% | 957    |  0.204% | 261    |  0.342% |
 | 248  | Mienshao           |  0.16333% | 765    |  0.163% | 258    |  0.338% |
 | 249  | Honchkrow          |  0.17401% | 815    |  0.174% | 257    |  0.337% |
 | 250  | Mismagius          |  0.15607% | 731    |  0.156% | 256    |  0.336% |
 | 251  | Sudowoodo          |  0.14091% | 660    |  0.141% | 254    |  0.333% |
 | 252  | Dusknoir           |  0.12383% | 580    |  0.124% | 253    |  0.332% |
 | 253  | Nidoqueen          |  0.10697% | 501    |  0.107% | 251    |  0.329% |
 | 254  | Pangoro            |  0.13173% | 617    |  0.132% | 251    |  0.329% |
 | 255  | Regirock           |  0.18276% | 856    |  0.183% | 249    |  0.327% |
 | 256  | Terrakion          |  0.20646% | 967    |  0.206% | 249    |  0.327% |
 | 257  | Blastoise          |  0.17336% | 812    |  0.173% | 248    |  0.325% |
 | 258  | Florges            |  0.13984% | 655    |  0.140% | 247    |  0.324% |
 | 259  | Registeel          |  0.19450% | 911    |  0.195% | 246    |  0.323% |
 | 260  | Magneton           |  0.14540% | 681    |  0.145% | 246    |  0.323% |
 | 261  | Slowbro            |  0.14113% | 661    |  0.141% | 241    |  0.316% |
 | 262  | Meowstic           |  0.14283% | 669    |  0.143% | 238    |  0.312% |
 | 263  | Raticate           |  0.09544% | 447    |  0.095% | 235    |  0.308% |
 | 264  | Magmortar          |  0.14753% | 691    |  0.148% | 233    |  0.306% |
 | 265  | Onix               |  0.08412% | 394    |  0.084% | 233    |  0.306% |
 | 266  | Tentacruel         |  0.15372% | 720    |  0.154% | 230    |  0.302% |
 | 267  | Rotom-Heat         |  0.13600% | 637    |  0.136% | 229    |  0.300% |
 | 268  | Sunkern            |  0.15244% | 714    |  0.152% | 228    |  0.299% |
 | 269  | Persian            |  0.09159% | 429    |  0.092% | 225    |  0.295% |
 | 270  | Vileplume          |  0.11380% | 533    |  0.114% | 219    |  0.287% |
 | 271  | Scyther            |  0.13750% | 644    |  0.137% | 218    |  0.286% |
 | 272  | Linoone            |  0.12810% | 600    |  0.128% | 215    |  0.282% |
 | 273  | Rattata            |  0.08561% | 401    |  0.086% | 212    |  0.278% |
 | 274  | Bidoof             |  0.08220% | 385    |  0.082% | 212    |  0.278% |
 | 275  | Zygarde            |  0.13173% | 617    |  0.132% | 209    |  0.274% |
 | 276  | Flygon             |  0.13323% | 624    |  0.133% | 208    |  0.273% |
 | 277  | Beheeyem           |  0.11209% | 525    |  0.112% | 203    |  0.266% |
 | 278  | Latias             |  0.16440% | 770    |  0.164% | 199    |  0.261% |
 | 279  | Aurorus            |  0.12447% | 583    |  0.124% | 198    |  0.260% |
 | 280  | Octillery          |  0.08284% | 388    |  0.083% | 197    |  0.258% |
 | 281  | Geodude            |  0.09095% | 426    |  0.091% | 193    |  0.253% |
 | 282  | Heliolisk          |  0.11572% | 542    |  0.116% | 190    |  0.249% |
 | 283  | Castform           |  0.07622% | 357    |  0.076% | 189    |  0.248% |
 | 284  | Dragalge           |  0.15351% | 719    |  0.154% | 187    |  0.245% |
 | 285  | Furret             |  0.08028% | 376    |  0.080% | 187    |  0.245% |
 | 286  | Froslass           |  0.09971% | 467    |  0.100% | 187    |  0.245% |
 | 287  | Lanturn            |  0.11615% | 544    |  0.116% | 186    |  0.244% |
 | 288  | Farfetch'd         |  0.15522% | 727    |  0.155% | 182    |  0.239% |
 | 289  | Gourgeist-Super    |  0.09714% | 455    |  0.097% | 182    |  0.239% |
 | 290  | Houndoom           |  0.11956% | 560    |  0.120% | 181    |  0.237% |
 | 291  | Steelix            |  0.09266% | 434    |  0.093% | 176    |  0.231% |
 | 292  | Escavalier         |  0.09586% | 449    |  0.096% | 173    |  0.227% |
 | 293  | Butterfree         |  0.08177% | 383    |  0.082% | 164    |  0.215% |
 | 294  | Hypno              |  0.09821% | 460    |  0.098% | 164    |  0.215% |
 | 295  | Hitmontop          |  0.08839% | 414    |  0.088% | 164    |  0.215% |
 | 296  | Jynx               |  0.08134% | 381    |  0.081% | 162    |  0.212% |
 | 297  | Drifblim           |  0.13579% | 636    |  0.136% | 161    |  0.211% |
 | 298  | Kabutops           |  0.11551% | 541    |  0.116% | 160    |  0.210% |
 | 299  | Shiftry            |  0.06853% | 321    |  0.069% | 160    |  0.210% |
 | 300  | Musharna           |  0.06640% | 311    |  0.066% | 159    |  0.209% |
 | 301  | Barbaracle         |  0.08882% | 416    |  0.089% | 159    |  0.209% |
 | 302  | Electrode          |  0.10483% | 491    |  0.105% | 156    |  0.205% |
 | 303  | Qwilfish           |  0.10398% | 487    |  0.104% | 155    |  0.203% |
 | 304  | Roserade           |  0.12725% | 596    |  0.127% | 155    |  0.203% |
 | 305  | Lickilicky         |  0.10270% | 481    |  0.103% | 150    |  0.197% |
 | 306  | Leafeon            |  0.08924% | 418    |  0.089% | 149    |  0.195% |
 | 307  | Pancham            |  0.06085% | 285    |  0.061% | 144    |  0.189% |
 | 308  | Kyurem             |  0.08561% | 401    |  0.086% | 142    |  0.186% |
 | 309  | Dwebble            |  0.08263% | 387    |  0.083% | 142    |  0.186% |
 | 310  | Tangela            |  0.09437% | 442    |  0.094% | 140    |  0.184% |
 | 311  | Articuno           |  0.11785% | 552    |  0.118% | 140    |  0.184% |
 | 312  | Unfezant           |  0.09608% | 450    |  0.096% | 139    |  0.182% |
 | 313  | Chimecho           |  0.05829% | 273    |  0.058% | 138    |  0.181% |
 | 314  | Forretress         |  0.11124% | 521    |  0.111% | 137    |  0.180% |
 | 315  | Regice             |  0.10120% | 474    |  0.101% | 137    |  0.180% |
 | 316  | Misdreavus         |  0.08070% | 378    |  0.081% | 136    |  0.178% |
 | 317  | Throh              |  0.09117% | 427    |  0.091% | 135    |  0.177% |
 | 318  | Wartortle          |  0.06533% | 306    |  0.065% | 135    |  0.177% |
 | 319  | Pyroar             |  0.08412% | 394    |  0.084% | 135    |  0.177% |
 | 320  | Emolga             |  0.05871% | 275    |  0.059% | 134    |  0.176% |
 | 321  | Moltres            |  0.10270% | 481    |  0.103% | 131    |  0.172% |
 | 322  | Druddigon          |  0.07772% | 364    |  0.078% | 129    |  0.169% |
 | 323  | Lopunny            |  0.05935% | 278    |  0.059% | 129    |  0.169% |
 | 324  | Purugly            |  0.08860% | 415    |  0.089% | 128    |  0.168% |
 | 325  | Poliwrath          |  0.08818% | 413    |  0.088% | 127    |  0.167% |
 | 326  | Corsola            |  0.07772% | 364    |  0.078% | 127    |  0.167% |
 | 327  | Braixen            |  0.09117% | 427    |  0.091% | 126    |  0.165% |
 | 328  | Tropius            |  0.06298% | 295    |  0.063% | 125    |  0.164% |
 | 329  | Gogoat             |  0.06533% | 306    |  0.065% | 124    |  0.163% |
 | 330  | Simipour           |  0.08946% | 419    |  0.089% | 123    |  0.161% |
 | 331  | Swalot             |  0.10056% | 471    |  0.101% | 123    |  0.161% |
