 | 84   | Gyarados-Mega      |  2.55398% | 14479  |  2.554% | 10425  |  2.530% |
 | 85   | Salamence          |  2.51341% | 14249  |  2.513% | 9824   |  2.385% |
 | 86   | Landorus           |  2.49683% | 14155  |  2.497% | 10594  |  2.571% |
 | 87   | Bewear             |  2.48554% | 14091  |  2.486% | 10088  |  2.449% |
 | 88   | Hawlucha           |  2.47690% | 14042  |  2.477% | 9839   |  2.388% |
 | 89   | Jellicent          |  2.46702% | 13986  |  2.467% | 9921   |  2.408% |
 | 90   | Dhelmise           |  2.43880% | 13826  |  2.439% | 9570   |  2.323% |
 | 91   | Tentacruel         |  2.35043% | 13325  |  2.350% | 10066  |  2.443% |
 | 92   | Swampert           |  2.33861% | 13258  |  2.339% | 10445  |  2.535% |
 | 93   | Charizard-Mega-X   |  2.33102% | 13215  |  2.331% | 9514   |  2.309% |
 | 94   | Primarina          |  2.26946% | 12866  |  2.269% | 8449   |  2.051% |
 | 95   | Jirachi            |  2.26029% | 12814  |  2.260% | 9182   |  2.229% |
 | 96   | Meloetta           |  2.22219% | 12598  |  2.222% | 8942   |  2.170% |
 | 97   | Decidueye          |  2.20155% | 12481  |  2.202% | 8501   |  2.063% |
 | 98   | Landorus-Therian   |  2.19115% | 12422  |  2.191% | 9829   |  2.386% |
 | 99   | Ribombee           |  2.18973% | 12414  |  2.190% | 7895   |  1.916% |
 | 100  | Minior             |  2.17315% | 12320  |  2.173% | 8590   |  2.085% |
 | 101  | Shuckle            |  2.15975% | 12244  |  2.160% | 10826  |  2.628% |
 | 102  | Drampa             |  2.12024% | 12020  |  2.120% | 8131   |  1.974% |
 | 103  | Seismitoad         |  2.09942% | 11902  |  2.099% | 9359   |  2.272% |
 | 104  | Goodra             |  2.08143% | 11800  |  2.081% | 8686   |  2.108% |
 | 105  | Dragalge           |  2.07984% | 11791  |  2.080% | 8303   |  2.015% |
 | 106  | Drapion            |  2.06855% | 11727  |  2.069% | 8754   |  2.125% |
 | 107  | Doublade           |  2.04809% | 11611  |  2.048% | 8056   |  1.955% |
 | 108  | Incineroar         |  2.03927% | 11561  |  2.039% | 8183   |  1.986% |
 | 109  | Clefable           |  2.03804% | 11554  |  2.038% | 8361   |  2.029% |
 | 110  | Chansey            |  1.99923% | 11334  |  1.999% | 8883   |  2.156% |
 | 111  | Rotom-Heat         |  1.94931% | 11051  |  1.949% | 8408   |  2.041% |
 | 112  | Porygon2           |  1.94437% | 11023  |  1.944% | 8287   |  2.012% |
 | 113  | Gyarados           |  1.93344% | 10961  |  1.933% | 7734   |  1.877% |
 | 114  | Palossand          |  1.90010% | 10772  |  1.900% | 7329   |  1.779% |
 | 115  | Umbreon            |  1.83730% | 10416  |  1.837% | 7017   |  1.703% |
 | 116  | Garchomp-Mega      |  1.83166% | 10384  |  1.832% | 7500   |  1.820% |
 | 117  | Ludicolo           |  1.82037% | 10320  |  1.820% | 7379   |  1.791% |
 | 118  | Diggersby          |  1.81349% | 10281  |  1.813% | 7719   |  1.874% |
 | 119  | Avalugg            |  1.80326% | 10223  |  1.803% | 7609   |  1.847% |
 | 120  | Slowbro            |  1.79285% | 10164  |  1.793% | 7138   |  1.733% |
 | 121  | Ditto              |  1.76533% | 10008  |  1.765% | 7413   |  1.799% |
 | 122  | Thundurus          |  1.75898% | 9972   |  1.759% | 7244   |  1.758% |
 | 123  | Toxicroak          |  1.74946% | 9918   |  1.749% | 6847   |  1.662% |
 | 124  | Armaldo            |  1.73746% | 9850   |  1.737% | 7402   |  1.797% |
 | 125  | Serperior          |  1.67961% | 9522   |  1.680% | 6547   |  1.589% |
 | 126  | Scrafty            |  1.67502% | 9496   |  1.675% | 6761   |  1.641% |
 | 127  | Thundurus-Therian  |  1.67467% | 9494   |  1.675% | 6837   |  1.660% |
 | 128  | Honchkrow          |  1.65915% | 9406   |  1.659% | 6513   |  1.581% |
 | 129  | Electivire         |  1.65668% | 9392   |  1.657% | 6721   |  1.631% |
 | 130  | Lapras             |  1.61381% | 9149   |  1.614% | 6671   |  1.619% |
 | 131  | Starmie            |  1.59247% | 9028   |  1.592% | 6112   |  1.484% |
 | 132  | Snorlax            |  1.57113% | 8907   |  1.571% | 6257   |  1.519% |
 | 133  | Latias             |  1.55948% | 8841   |  1.559% | 6102   |  1.481% |
 | 134  | Turtonator         |  1.53338% | 8693   |  1.533% | 6383   |  1.549% |
 | 135  | Gallade            |  1.51380% | 8582   |  1.514% | 5946   |  1.443% |
 | 136  | Politoed           |  1.48646% | 8427   |  1.486% | 6918   |  1.679% |
 | 137  | Metagross          |  1.46247% | 8291   |  1.462% | 6045   |  1.467% |
 | 138  | Malamar            |  1.42825% | 8097   |  1.428% | 5918   |  1.436% |
 | 139  | Glalie-Mega        |  1.40708% | 7977   |  1.407% | 5230   |  1.269% |
 | 140  | Whimsicott         |  1.39315% | 7898   |  1.393% | 5615   |  1.363% |
 | 141  | Yanmega            |  1.34252% | 7611   |  1.343% | 5002   |  1.214% |
 | 142  | Golurk             |  1.32471% | 7510   |  1.325% | 5807   |  1.410% |
 | 143  | Exeggutor-Alola    |  1.30901% | 7421   |  1.309% | 5025   |  1.220% |
 | 144  | Talonflame         |  1.30072% | 7374   |  1.301% | 5175   |  1.256% |
 | 145  | Omastar            |  1.28343% | 7276   |  1.283% | 5081   |  1.233% |
 | 146  | Cobalion           |  1.27479% | 7227   |  1.275% | 6011   |  1.459% |
 | 147  | Tyrantrum          |  1.26967% | 7198   |  1.270% | 5066   |  1.230% |
 | 148  | Mantine            |  1.26385% | 7165   |  1.264% | 5327   |  1.293% |
 | 149  | Sableye            |  1.26050% | 7146   |  1.260% | 5641   |  1.369% |
 | 150  | Arcanine           |  1.26015% | 7144   |  1.260% | 5178   |  1.257% |
 | 151  | Eelektross         |  1.24057% | 7033   |  1.241% | 5354   |  1.300% |
 | 152  | Sylveon            |  1.23686% | 7012   |  1.237% | 4504   |  1.093% |
 | 153  | Trevenant          |  1.23228% | 6986   |  1.232% | 4539   |  1.102% |
 | 154  | Slowbro-Mega       |  1.20070% | 6807   |  1.201% | 4573   |  1.110% |
 | 155  | Quagsire           |  1.18042% | 6692   |  1.180% | 4841   |  1.175% |
 | 156  | Roserade           |  1.17107% | 6639   |  1.171% | 4771   |  1.158% |
 | 157  | Alakazam-Mega      |  1.15555% | 6551   |  1.156% | 4534   |  1.101% |
 | 158  | Absol-Mega         |  1.14302% | 6480   |  1.143% | 4662   |  1.132% |
 | 159  | Heliolisk          |  1.14055% | 6466   |  1.141% | 4771   |  1.158% |
 | 160  | Noivern            |  1.13456% | 6432   |  1.135% | 4605   |  1.118% |
 | 161  | Espeon             |  1.11586% | 6326   |  1.116% | 4661   |  1.131% |
 | 162  | Weezing            |  1.08852% | 6171   |  1.089% | 4926   |  1.196% |
 | 163  | Swellow            |  1.08446% | 6148   |  1.084% | 4213   |  1.023% |
 | 164  | Smeargle           |  1.08040% | 6125   |  1.080% | 5665   |  1.375% |
 | 165  | Conkeldurr         |  1.06206% | 6021   |  1.062% | 4428   |  1.075% |
 | 166  | Houndoom           |  1.05147% | 5961   |  1.051% | 4138   |  1.004% |
 | 167  | Haxorus            |  1.02960% | 5837   |  1.030% | 4017   |  0.975% |
 | 168  | Aurorus            |  1.01567% | 5758   |  1.016% | 4449   |  1.080% |
 | 169  | Diancie            |  0.99133% | 5620   |  0.991% | 4224   |  1.025% |
 | 170  | Mew                |  0.97951% | 5553   |  0.980% | 4361   |  1.059% |
 | 171  | Crustle            |  0.97510% | 5528   |  0.975% | 4006   |  0.972% |
 | 172  | Togedemaru         |  0.95358% | 5406   |  0.954% | 4110   |  0.998% |
 | 173  | Rhyperior          |  0.94987% | 5385   |  0.950% | 3861   |  0.937% |
 | 174  | Darmanitan         |  0.94158% | 5338   |  0.942% | 3778   |  0.917% |
 | 175  | Delphox            |  0.93065% | 5276   |  0.931% | 3592   |  0.872% |
 | 176  | Rotom-Mow          |  0.92712% | 5256   |  0.927% | 4007   |  0.973% |
 | 177  | Lycanroc           |  0.90666% | 5140   |  0.907% | 3616   |  0.878% |
 | 178  | Toucannon          |  0.90207% | 5114   |  0.902% | 3602   |  0.874% |
 | 179  | Ninetales          |  0.88849% | 5037   |  0.888% | 3858   |  0.936% |
 | 180  | Walrein            |  0.88708% | 5029   |  0.887% | 3695   |  0.897% |
 | 181  | Flygon             |  0.87561% | 4964   |  0.876% | 3510   |  0.852% |
 | 182  | Spiritomb          |  0.86714% | 4916   |  0.867% | 3628   |  0.881% |
 | 183  | Zoroark            |  0.85709% | 4859   |  0.857% | 2353   |  0.571% |
 | 184  | Shedinja           |  0.85039% | 4821   |  0.850% | 3163   |  0.768% |
 | 185  | Cofagrigus         |  0.83628% | 4741   |  0.836% | 3645   |  0.885% |
 | 186  | Entei              |  0.83345% | 4725   |  0.833% | 3260   |  0.791% |
 | 187  | Dugtrio-Alola      |  0.82287% | 4665   |  0.823% | 3319   |  0.806% |
 | 188  | Mismagius          |  0.79200% | 4490   |  0.792% | 3167   |  0.769% |
 | 189  | Machamp            |  0.78971% | 4477   |  0.790% | 3327   |  0.808% |
 | 190  | Sigilyph           |  0.78671% | 4460   |  0.787% | 2932   |  0.712% |
 | 191  | Bronzong           |  0.78301% | 4439   |  0.783% | 3514   |  0.853% |
 | 192  | Alakazam           |  0.77101% | 4371   |  0.771% | 3036   |  0.737% |
 | 193  | Jolteon            |  0.76678% | 4347   |  0.767% | 3062   |  0.743% |
 | 194  | Crawdaunt          |  0.76272% | 4324   |  0.763% | 3165   |  0.768% |
 | 195  | Nidoqueen          |  0.75831% | 4299   |  0.758% | 3554   |  0.863% |
 | 196  | Ambipom            |  0.75725% | 4293   |  0.757% | 3541   |  0.860% |
 | 197  | Cinccino           |  0.75690% | 4291   |  0.757% | 3145   |  0.763% |
 | 198  | Bruxish            |  0.75020% | 4253   |  0.750% | 2973   |  0.722% |
 | 199  | Crabominable       |  0.73273% | 4154   |  0.733% | 2750   |  0.668% |
 | 200  | Pangoro            |  0.72603% | 4116   |  0.726% | 2889   |  0.701% |
 | 201  | Glaceon            |  0.71950% | 4079   |  0.720% | 2654   |  0.644% |
 | 202  | Tsareena           |  0.71880% | 4075   |  0.719% | 2692   |  0.653% |
 | 203  | Torterra           |  0.71827% | 4072   |  0.718% | 2959   |  0.718% |
 | 204  | Medicham           |  0.71263% | 4040   |  0.713% | 2894   |  0.702% |
 | 205  | Kabutops           |  0.70892% | 4019   |  0.709% | 2887   |  0.701% |
 | 206  | Pyroar             |  0.70892% | 4019   |  0.709% | 2810   |  0.682% |
 | 207  | Necrozma           |  0.70804% | 4014   |  0.708% | 3054   |  0.741% |
 | 208  | Rotom-Frost        |  0.69957% | 3966   |  0.700% | 2985   |  0.725% |
 | 209  | Milotic            |  0.69622% | 3947   |  0.696% | 2594   |  0.630% |
 | 210  | Shiinotic          |  0.69181% | 3922   |  0.692% | 2490   |  0.604% |
 | 211  | Articuno           |  0.69181% | 3922   |  0.692% | 2716   |  0.659% |
 | 212  | Vanilluxe          |  0.69058% | 3915   |  0.691% | 3107   |  0.754% |
 | 213  | Celebi             |  0.68969% | 3910   |  0.690% | 2686   |  0.652% |
 | 214  | Miltank            |  0.66959% | 3796   |  0.670% | 2895   |  0.703% |
 | 215  | Abomasnow          |  0.66288% | 3758   |  0.663% | 2849   |  0.692% |
 | 216  | Luxray             |  0.65547% | 3716   |  0.655% | 2617   |  0.635% |
 | 217  | Beartic            |  0.65547% | 3716   |  0.655% | 2488   |  0.604% |
 | 218  | Drifblim           |  0.64665% | 3666   |  0.647% | 2510   |  0.609% |
 | 219  | Vivillon           |  0.64418% | 3652   |  0.644% | 2528   |  0.614% |
 | 220  | Gigalith           |  0.64260% | 3643   |  0.643% | 3009   |  0.730% |
 | 221  | Ariados            |  0.63836% | 3619   |  0.638% | 3135   |  0.761% |
 | 222  | Komala             |  0.63554% | 3603   |  0.636% | 2557   |  0.621% |
 | 223  | Gourgeist-Super    |  0.62284% | 3531   |  0.623% | 2578   |  0.626% |
 | 224  | Aggron             |  0.62108% | 3521   |  0.621% | 2443   |  0.593% |
 | 225  | Manaphy            |  0.61826% | 3505   |  0.618% | 2280   |  0.553% |
 | 226  | Poliwrath          |  0.61790% | 3503   |  0.618% | 2410   |  0.585% |
 | 227  | Carracosta         |  0.60785% | 3446   |  0.608% | 2531   |  0.614% |
 | 228  | Durant             |  0.60538% | 3432   |  0.605% | 2254   |  0.547% |
 | 229  | Blastoise-Mega     |  0.60256% | 3416   |  0.603% | 2259   |  0.548% |
 | 230  | Amoonguss          |  0.59973% | 3400   |  0.600% | 2400   |  0.583% |
 | 231  | Guzzlord           |  0.58880% | 3338   |  0.589% | 2308   |  0.560% |
 | 232  | Vaporeon           |  0.58174% | 3298   |  0.582% | 1978   |  0.480% |
 | 233  | Chesnaught         |  0.57716% | 3272   |  0.577% | 2330   |  0.566% |
 | 234  | Claydol            |  0.57275% | 3247   |  0.573% | 2431   |  0.590% |
 | 235  | Steelix            |  0.57151% | 3240   |  0.572% | 2326   |  0.565% |
 | 236  | Comfey             |  0.56869% | 3224   |  0.569% | 2140   |  0.519% |
 | 237  | Slurpuff           |  0.56640% | 3211   |  0.566% | 2126   |  0.516% |
 | 238  | Wishiwashi         |  0.56234% | 3188   |  0.562% | 2016   |  0.489% |
 | 239  | Blissey            |  0.56005% | 3175   |  0.560% | 2299   |  0.558% |
 | 240  | Leavanny           |  0.55758% | 3161   |  0.558% | 2420   |  0.587% |
 | 241  | Persian-Alola      |  0.55634% | 3154   |  0.556% | 2513   |  0.610% |
 | 242  | Scyther            |  0.53465% | 3031   |  0.535% | 1875   |  0.455% |
 | 243  | Feraligatr         |  0.52477% | 2975   |  0.525% | 1917   |  0.465% |
 | 244  | Jynx               |  0.51418% | 2915   |  0.514% | 1894   |  0.460% |
 | 245  | Masquerain         |  0.51171% | 2901   |  0.512% | 2151   |  0.522% |
 | 246  | Emboar             |  0.51154% | 2900   |  0.512% | 1958   |  0.475% |
 | 247  | Archeops           |  0.50748% | 2877   |  0.507% | 2197   |  0.533% |
 | 248  | Dusclops           |  0.50713% | 2875   |  0.507% | 2138   |  0.519% |
 | 249  | Chatot             |  0.50395% | 2857   |  0.504% | 2108   |  0.512% |
 | 250  | Pyukumuku          |  0.49672% | 2816   |  0.497% | 2079   |  0.505% |
 | 251  | Exploud            |  0.48931% | 2774   |  0.489% | 2075   |  0.504% |
 | 252  | Deoxys-Speed       |  0.48473% | 2748   |  0.485% | 2552   |  0.619% |
 | 253  | Shiftry            |  0.48155% | 2730   |  0.482% | 1897   |  0.460% |
 | 254  | Oranguru           |  0.48032% | 2723   |  0.480% | 1960   |  0.476% |
 | 255  | Skuntank           |  0.47891% | 2715   |  0.479% | 1882   |  0.457% |
 | 256  | Slaking            |  0.46585% | 2641   |  0.466% | 1912   |  0.464% |
 | 257  | Typhlosion         |  0.46250% | 2622   |  0.463% | 1742   |  0.423% |
 | 258  | Sharpedo           |  0.46074% | 2612   |  0.461% | 1872   |  0.454% |
 | 259  | Braviary           |  0.46074% | 2612   |  0.461% | 1770   |  0.430% |
 | 260  | Dusknoir           |  0.45650% | 2588   |  0.457% | 1969   |  0.478% |
 | 261  | Regice             |  0.45262% | 2566   |  0.453% | 1855   |  0.450% |
 | 262  | Hoopa              |  0.44892% | 2545   |  0.449% | 1802   |  0.437% |
 | 263  | Aerodactyl         |  0.44504% | 2523   |  0.445% | 2109   |  0.512% |
 | 264  | Hitmonlee          |  0.44239% | 2508   |  0.442% | 1921   |  0.466% |
 | 265  | Piloswine          |  0.43587% | 2471   |  0.436% | 2103   |  0.510% |
 | 266  | Silvally           |  0.43463% | 2464   |  0.435% | 1703   |  0.413% |
 | 267  | Florges            |  0.42317% | 2399   |  0.423% | 1483   |  0.360% |
 | 268  | Slowking           |  0.42087% | 2386   |  0.421% | 1655   |  0.402% |
 | 269  | Granbull           |  0.41840% | 2372   |  0.418% | 1614   |  0.392% |
 | 270  | Venomoth           |  0.41664% | 2362   |  0.417% | 1565   |  0.380% |
 | 271  | Escavalier         |  0.41470% | 2351   |  0.415% | 1579   |  0.383% |
 | 272  | Kyurem             |  0.40376% | 2289   |  0.404% | 1636   |  0.397% |
 | 273  | Mudsdale           |  0.40253% | 2282   |  0.403% | 1552   |  0.377% |
 | 274  | Type: Null         |  0.39530% | 2241   |  0.395% | 1564   |  0.380% |
 | 275  | Golbat             |  0.38665% | 2192   |  0.387% | 1645   |  0.399% |
 | 276  | Alomomola          |  0.37695% | 2137   |  0.377% | 1498   |  0.364% |
 | 277  | Dodrio             |  0.37501% | 2126   |  0.375% | 1481   |  0.359% |
 | 278  | Stunfisk           |  0.37448% | 2123   |  0.374% | 1808   |  0.439% |
 | 279  | Sceptile           |  0.37219% | 2110   |  0.372% | 1419   |  0.344% |
 | 280  | Tauros             |  0.37219% | 2110   |  0.372% | 1557   |  0.378% |
 | 281  | Emolga             |  0.37113% | 2104   |  0.371% | 1587   |  0.385% |
 | 282  | Raikou             |  0.36989% | 2097   |  0.370% | 1485   |  0.360% |
 | 283  | Cacturne           |  0.36813% | 2087   |  0.368% | 1451   |  0.352% |
 | 284  | Ninjask            |  0.36690% | 2080   |  0.367% | 1523   |  0.370% |
 | 285  | Camerupt           |  0.36231% | 2054   |  0.362% | 1498   |  0.364% |
 | 286  | Oricorio-Sensu     |  0.35243% | 1998   |  0.352% | 1372   |  0.333% |
 | 287  | Mawile             |  0.35137% | 1992   |  0.351% | 1462   |  0.355% |
 | 288  | Xatu               |  0.35120% | 1991   |  0.351% | 1327   |  0.322% |
 | 289  | Wigglytuff         |  0.34961% | 1982   |  0.350% | 1445   |  0.351% |
 | 290  | Magcargo           |  0.34961% | 1982   |  0.350% | 1399   |  0.340% |
 | 291  | Probopass          |  0.34908% | 1979   |  0.349% | 1459   |  0.354% |
 | 292  | Azelf              |  0.34855% | 1976   |  0.349% | 1736   |  0.421% |
 | 293  | Kecleon            |  0.34626% | 1963   |  0.346% | 1621   |  0.393% |
 | 294  | Accelgor           |  0.34520% | 1957   |  0.345% | 1385   |  0.336% |
 | 295  | Virizion           |  0.34255% | 1942   |  0.343% | 1277   |  0.310% |
 | 296  | Wobbuffet          |  0.33832% | 1918   |  0.338% | 1524   |  0.370% |
 | 297  | Silvally-Ghost     |  0.33515% | 1900   |  0.335% | 1344   |  0.326% |
 | 298  | Lilligant          |  0.33126% | 1878   |  0.331% | 1295   |  0.314% |
 | 299  | Mienshao           |  0.32350% | 1834   |  0.324% | 1310   |  0.318% |
 | 300  | Silvally-Electric  |  0.31345% | 1777   |  0.313% | 1267   |  0.308% |
 | 301  | Bibarel            |  0.31292% | 1774   |  0.313% | 1329   |  0.323% |
 | 302  | Hitmontop          |  0.30904% | 1752   |  0.309% | 1331   |  0.323% |
 | 303  | Dedenne            |  0.30816% | 1747   |  0.308% | 1216   |  0.295% |
 | 304  | Moltres            |  0.30392% | 1723   |  0.304% | 1205   |  0.292% |
 | 305  | Linoone            |  0.30022% | 1702   |  0.300% | 1250   |  0.303% |
 | 306  | Exeggutor          |  0.29969% | 1699   |  0.300% | 1119   |  0.272% |
 | 307  | Rotom              |  0.29863% | 1693   |  0.299% | 1258   |  0.305% |
 | 308  | Carbink            |  0.29704% | 1684   |  0.297% | 1422   |  0.345% |
 | 309  | Reuniclus          |  0.29528% | 1674   |  0.295% | 1149   |  0.279% |
 | 310  | Tangrowth          |  0.29158% | 1653   |  0.292% | 1060   |  0.257% |
 | 311  | Dugtrio            |  0.28805% | 1633   |  0.288% | 1178   |  0.286% |
 | 312  | Suicune            |  0.28734% | 1629   |  0.287% | 1018   |  0.247% |
 | 313  | Magmortar          |  0.28558% | 1619   |  0.286% | 1098   |  0.267% |
 | 314  | Silvally-Fairy     |  0.28487% | 1615   |  0.285% | 1117   |  0.271% |
 | 315  | Butterfree         |  0.27605% | 1565   |  0.276% | 1184   |  0.287% |
 | 316  | Zangoose           |  0.27411% | 1554   |  0.274% | 1087   |  0.264% |
 | 317  | Cryogonal          |  0.27270% | 1546   |  0.273% | 1002   |  0.243% |
 | 318  | Sawsbuck           |  0.26547% | 1505   |  0.265% | 1041   |  0.253% |
 | 319  | Lurantis           |  0.26529% | 1504   |  0.265% | 996    |  0.242% |
 | 320  | Hariyama           |  0.26476% | 1501   |  0.265% | 1116   |  0.271% |
 | 321  | Meowstic           |  0.26353% | 1494   |  0.264% | 1250   |  0.303% |
 | 322  | Tornadus-Therian   |  0.25841% | 1465   |  0.258% | 1060   |  0.257% |
