 | 79   | Jolteon            |  1.80226% | 57509  |  1.802% | 42749  |  1.790% |
 | 80   | Galvantula         |  1.74952% | 55827  |  1.750% | 47159  |  1.974% |
 | 81   | Crawdaunt          |  1.74309% | 55621  |  1.743% | 39876  |  1.669% |
 | 82   | Kingdra            |  1.73542% | 55377  |  1.735% | 39295  |  1.645% |
 | 83   | Feraligatr         |  1.73083% | 55230  |  1.731% | 38855  |  1.627% |
 | 84   | Donphan            |  1.72531% | 55054  |  1.725% | 44729  |  1.873% |
 | 85   | Smeargle           |  1.71751% | 54804  |  1.717% | 46761  |  1.958% |
 | 86   | Terrakion          |  1.71669% | 54778  |  1.717% | 39202  |  1.641% |
 | 87   | Hawlucha           |  1.69858% | 54201  |  1.699% | 38251  |  1.601% |
 | 88   | Blissey            |  1.69777% | 54174  |  1.698% | 37235  |  1.559% |
 | 89   | Snorlax            |  1.64627% | 52531  |  1.646% | 36810  |  1.541% |
 | 90   | Diggersby          |  1.64471% | 52482  |  1.645% | 38186  |  1.599% |
 | 91   | Crobat             |  1.63948% | 52316  |  1.640% | 37876  |  1.586% |
 | 92   | Beedrill           |  1.61808% | 51632  |  1.618% | 37814  |  1.583% |
 | 93   | Aerodactyl         |  1.61719% | 51603  |  1.617% | 38984  |  1.632% |
 | 94   | Salamence          |  1.57057% | 50116  |  1.571% | 34289  |  1.436% |
 | 95   | Thundurus-Therian  |  1.50809% | 48122  |  1.508% | 36172  |  1.514% |
 | 96   | Chesnaught         |  1.49437% | 47686  |  1.494% | 35901  |  1.503% |
 | 97   | Vaporeon           |  1.48667% | 47438  |  1.487% | 34838  |  1.458% |
 | 98   | Aggron             |  1.45429% | 46405  |  1.454% | 35632  |  1.492% |
 | 99   | Shuckle            |  1.40263% | 44759  |  1.403% | 37111  |  1.554% |
 | 100  | Nidoking           |  1.35858% | 43351  |  1.359% | 31860  |  1.334% |
 | 101  | Whimsicott         |  1.34703% | 42984  |  1.347% | 32900  |  1.377% |
 | 102  | Darmanitan         |  1.34657% | 42968  |  1.347% | 32344  |  1.354% |
 | 103  | Pidgeot            |  1.29584% | 41349  |  1.296% | 30423  |  1.274% |
 | 104  | Empoleon           |  1.29212% | 41231  |  1.292% | 32096  |  1.344% |
 | 105  | Azelf              |  1.29145% | 41209  |  1.291% | 36814  |  1.541% |
 | 106  | Suicune            |  1.27476% | 40677  |  1.275% | 30617  |  1.282% |
 | 107  | Ninetales          |  1.22461% | 39076  |  1.225% | 31182  |  1.305% |
 | 108  | Quagsire           |  1.22064% | 38952  |  1.221% | 29265  |  1.225% |
 | 109  | Haxorus            |  1.21364% | 38726  |  1.214% | 25887  |  1.084% |
 | 110  | Porygon2           |  1.18538% | 37826  |  1.185% | 27678  |  1.159% |
 | 111  | Sharpedo           |  1.18489% | 37809  |  1.185% | 26207  |  1.097% |
 | 112  | Electivire         |  1.16444% | 37156  |  1.164% | 26534  |  1.111% |
 | 113  | Machamp            |  1.16046% | 37029  |  1.160% | 27929  |  1.169% |
 | 114  | Absol              |  1.14118% | 36414  |  1.141% | 26824  |  1.123% |
 | 115  | Amoonguss          |  1.10015% | 35105  |  1.100% | 26545  |  1.111% |
 | 116  | Porygon-Z          |  1.06178% | 33882  |  1.062% | 23806  |  0.997% |
 | 117  | Ditto              |  1.06150% | 33872  |  1.062% | 24725  |  1.035% |
 | 118  | Florges            |  1.06033% | 33834  |  1.060% | 23190  |  0.971% |
 | 119  | Roserade           |  1.05943% | 33807  |  1.059% | 24419  |  1.022% |
 | 120  | Ampharos           |  1.02399% | 32676  |  1.024% | 23731  |  0.994% |
 | 121  | Toxicroak          |  1.01905% | 32517  |  1.019% | 23126  |  0.968% |
 | 122  | Ambipom            |  1.00825% | 32173  |  1.008% | 24946  |  1.044% |
 | 123  | Rotom-Heat         |  0.98319% | 31375  |  0.983% | 25363  |  1.062% |
 | 124  | Trevenant          |  0.97365% | 31069  |  0.974% | 21680  |  0.908% |
 | 125  | Ninjask            |  0.97165% | 31006  |  0.972% | 25910  |  1.085% |
 | 126  | Dragalge           |  0.96510% | 30797  |  0.965% | 22620  |  0.947% |
 | 127  | Dugtrio            |  0.95992% | 30631  |  0.960% | 22621  |  0.947% |
 | 128  | Cresselia          |  0.94049% | 30010  |  0.940% | 21727  |  0.910% |
 | 129  | Cofagrigus         |  0.93146% | 29722  |  0.931% | 23570  |  0.987% |
 | 130  | Noivern            |  0.91132% | 29080  |  0.911% | 20720  |  0.867% |
 | 131  | Krookodile         |  0.90952% | 29022  |  0.910% | 21411  |  0.896% |
 | 132  | Scrafty            |  0.86819% | 27703  |  0.868% | 19883  |  0.832% |
 | 133  | Wobbuffet          |  0.85844% | 27392  |  0.858% | 21565  |  0.903% |
 | 134  | Gastrodon          |  0.85263% | 27207  |  0.853% | 21049  |  0.881% |
 | 135  | Tyrantrum          |  0.84682% | 27022  |  0.847% | 18810  |  0.787% |
 | 136  | Entei              |  0.84569% | 26985  |  0.846% | 20818  |  0.872% |
 | 137  | Rhyperior          |  0.84242% | 26881  |  0.842% | 20310  |  0.850% |
 | 138  | Slurpuff           |  0.84139% | 26849  |  0.841% | 18563  |  0.777% |
 | 139  | Houndoom           |  0.83277% | 26573  |  0.833% | 19022  |  0.796% |
 | 140  | Honchkrow          |  0.80462% | 25675  |  0.805% | 17500  |  0.733% |
 | 141  | Zoroark            |  0.78538% | 25061  |  0.785% | 11307  |  0.473% |
 | 142  | Reuniclus          |  0.77893% | 24855  |  0.779% | 17829  |  0.746% |
 | 143  | Jellicent          |  0.75797% | 24186  |  0.758% | 18003  |  0.754% |
 | 144  | Weezing            |  0.75544% | 24106  |  0.755% | 18392  |  0.770% |
 | 145  | Ludicolo           |  0.75454% | 24078  |  0.755% | 17747  |  0.743% |
 | 146  | Mienshao           |  0.72885% | 23257  |  0.729% | 17415  |  0.729% |
 | 147  | Slowking           |  0.71008% | 22658  |  0.710% | 16777  |  0.702% |
 | 148  | Eelektross         |  0.70046% | 22351  |  0.700% | 16674  |  0.698% |
 | 149  | Heliolisk          |  0.69642% | 22222  |  0.696% | 15546  |  0.651% |
 | 150  | Drapion            |  0.66534% | 21231  |  0.665% | 15918  |  0.666% |
 | 151  | Steelix            |  0.64023% | 20429  |  0.640% | 15560  |  0.651% |
 | 152  | Lapras             |  0.63289% | 20195  |  0.633% | 14590  |  0.611% |
 | 153  | Froslass           |  0.61450% | 19608  |  0.614% | 15845  |  0.663% |
 | 154  | Typhlosion         |  0.59417% | 18960  |  0.594% | 13395  |  0.561% |
 | 155  | Malamar            |  0.58849% | 18778  |  0.588% | 13458  |  0.563% |
 | 156  | Kabutops           |  0.57520% | 18354  |  0.575% | 12340  |  0.517% |
 | 157  | Pikachu            |  0.56304% | 17966  |  0.563% | 13378  |  0.560% |
 | 158  | Bronzong           |  0.55245% | 17628  |  0.552% | 14612  |  0.612% |
 | 159  | Dusclops           |  0.54545% | 17405  |  0.545% | 12788  |  0.535% |
 | 160  | Flygon             |  0.54091% | 17260  |  0.541% | 12281  |  0.514% |
 | 161  | Hitmonlee          |  0.53201% | 16976  |  0.532% | 12216  |  0.511% |
 | 162  | Sigilyph           |  0.52675% | 16808  |  0.527% | 11863  |  0.497% |
 | 163  | Tangrowth          |  0.51493% | 16431  |  0.515% | 12370  |  0.518% |
 | 164  | Shedinja           |  0.50540% | 16127  |  0.505% | 11017  |  0.461% |
 | 165  | Alomomola          |  0.50408% | 16085  |  0.504% | 12180  |  0.510% |
 | 166  | Cinccino           |  0.50374% | 16074  |  0.504% | 11452  |  0.479% |
 | 167  | Banette            |  0.50130% | 15996  |  0.501% | 11732  |  0.491% |
 | 168  | Landorus           |  0.50099% | 15986  |  0.501% | 11687  |  0.489% |
 | 169  | Venomoth           |  0.49980% | 15949  |  0.500% | 12292  |  0.515% |
 | 170  | Abomasnow          |  0.44458% | 14186  |  0.445% | 11048  |  0.463% |
 | 171  | Magmortar          |  0.44241% | 14117  |  0.442% | 10028  |  0.420% |
 | 172  | Yanmega            |  0.43546% | 13895  |  0.435% | 9807   |  0.411% |
 | 173  | Cradily            |  0.43382% | 13843  |  0.434% | 9635   |  0.403% |
 | 174  | Seismitoad         |  0.43289% | 13813  |  0.433% | 11473  |  0.480% |
 | 175  | Zygarde            |  0.43035% | 13732  |  0.430% | 10006  |  0.419% |
 | 176  | Delphox            |  0.42258% | 13484  |  0.423% | 9558   |  0.400% |
 | 177  | Omastar            |  0.42132% | 13444  |  0.421% | 9436   |  0.395% |
 | 178  | Dusknoir           |  0.39657% | 12654  |  0.397% | 9525   |  0.399% |
 | 179  | Hitmontop          |  0.39610% | 12639  |  0.396% | 9438   |  0.395% |
 | 180  | Spiritomb          |  0.38935% | 12424  |  0.389% | 9252   |  0.387% |
 | 181  | Durant             |  0.38688% | 12346  |  0.387% | 9641   |  0.404% |
 | 182  | Golem              |  0.37880% | 12087  |  0.379% | 9507   |  0.398% |
 | 183  | Torterra           |  0.37817% | 12067  |  0.378% | 8846   |  0.370% |
 | 184  | Camerupt           |  0.37641% | 12011  |  0.376% | 9508   |  0.398% |
 | 185  | Luxray             |  0.37500% | 11966  |  0.375% | 8603   |  0.360% |
 | 186  | Lanturn            |  0.37484% | 11961  |  0.375% | 8924   |  0.374% |
 | 187  | Doublade           |  0.37065% | 11827  |  0.371% | 8506   |  0.356% |
 | 188  | Raichu             |  0.37008% | 11809  |  0.370% | 8564   |  0.359% |
 | 189  | Meloetta           |  0.36958% | 11793  |  0.370% | 8310   |  0.348% |
 | 190  | Clawitzer          |  0.36335% | 11594  |  0.363% | 8397   |  0.352% |
 | 191  | Exploud            |  0.35770% | 11414  |  0.358% | 8193   |  0.343% |
 | 192  | Meowstic           |  0.35423% | 11303  |  0.354% | 9217   |  0.386% |
 | 193  | Swellow            |  0.35059% | 11187  |  0.351% | 7575   |  0.317% |
 | 194  | Mismagius          |  0.34608% | 11043  |  0.346% | 7913   |  0.331% |
 | 195  | Emboar             |  0.34304% | 10946  |  0.343% | 7948   |  0.333% |
 | 196  | Miltank            |  0.33072% | 10553  |  0.331% | 7541   |  0.316% |
 | 197  | Vivillon           |  0.32966% | 10519  |  0.330% | 7563   |  0.317% |
 | 198  | Nidoqueen          |  0.32774% | 10458  |  0.328% | 8307   |  0.348% |
 | 199  | Golurk             |  0.32543% | 10384  |  0.325% | 7877   |  0.330% |
 | 200  | Xatu               |  0.32050% | 10227  |  0.321% | 8051   |  0.337% |
 | 201  | Pangoro            |  0.31308% | 9990   |  0.313% | 7392   |  0.309% |
 | 202  | Glalie             |  0.30992% | 9890   |  0.310% | 7283   |  0.305% |
 | 203  | Exeggutor          |  0.30198% | 9636   |  0.302% | 6565   |  0.275% |
 | 204  | Leafeon            |  0.28939% | 9234   |  0.289% | 6334   |  0.265% |
 | 205  | Cobalion           |  0.28888% | 9218   |  0.289% | 7155   |  0.300% |
 | 206  | Shaymin            |  0.28688% | 9154   |  0.287% | 6593   |  0.276% |
 | 207  | Slaking            |  0.28682% | 9152   |  0.287% | 6519   |  0.273% |
 | 208  | Magneton           |  0.28682% | 9152   |  0.287% | 7144   |  0.299% |
 | 209  | Flareon            |  0.28020% | 8941   |  0.280% | 6438   |  0.270% |
 | 210  | Muk                |  0.26648% | 8503   |  0.266% | 6155   |  0.258% |
 | 211  | Braviary           |  0.25266% | 8062   |  0.253% | 5598   |  0.234% |
 | 212  | Carracosta         |  0.24319% | 7760   |  0.243% | 5541   |  0.232% |
 | 213  | Tauros             |  0.24121% | 7697   |  0.241% | 5259   |  0.220% |
 | 214  | Registeel          |  0.24078% | 7683   |  0.241% | 6023   |  0.252% |
 | 215  | Avalugg            |  0.23818% | 7600   |  0.238% | 5437   |  0.228% |
 | 216  | Torkoal            |  0.23808% | 7597   |  0.238% | 6146   |  0.257% |
 | 217  | Audino             |  0.23686% | 7558   |  0.237% | 5329   |  0.223% |
 | 218  | Liepard            |  0.23623% | 7538   |  0.236% | 6040   |  0.253% |
 | 219  | Gorebyss           |  0.23507% | 7501   |  0.235% | 6081   |  0.255% |
 | 220  | Escavalier         |  0.23319% | 7441   |  0.233% | 5361   |  0.224% |
 | 221  | Zangoose           |  0.23285% | 7430   |  0.233% | 5125   |  0.215% |
 | 222  | Accelgor           |  0.23244% | 7417   |  0.232% | 5542   |  0.232% |
 | 223  | Glaceon            |  0.22867% | 7297   |  0.229% | 4888   |  0.205% |
 | 224  | Pyroar             |  0.22862% | 7295   |  0.229% | 5137   |  0.215% |
 | 225  | Archeops           |  0.22132% | 7062   |  0.221% | 5518   |  0.231% |
 | 226  | Volbeat            |  0.21837% | 6968   |  0.218% | 5971   |  0.250% |
 | 227  | Hitmonchan         |  0.21646% | 6907   |  0.216% | 5095   |  0.213% |
 | 228  | Ursaring           |  0.21546% | 6875   |  0.215% | 4771   |  0.200% |
 | 229  | Rampardos          |  0.21445% | 6843   |  0.214% | 4766   |  0.200% |
 | 230  | Floatzel           |  0.21408% | 6831   |  0.214% | 4858   |  0.203% |
 | 231  | Marowak            |  0.21245% | 6779   |  0.212% | 4759   |  0.199% |
 | 232  | Kecleon            |  0.21239% | 6777   |  0.212% | 5088   |  0.213% |
 | 233  | Drifblim           |  0.20540% | 6554   |  0.205% | 4805   |  0.201% |
 | 234  | Barbaracle         |  0.20433% | 6520   |  0.204% | 4508   |  0.189% |
 | 235  | Vileplume          |  0.20399% | 6509   |  0.204% | 4635   |  0.194% |
 | 236  | Aurorus            |  0.20395% | 6508   |  0.204% | 4954   |  0.207% |
 | 237  | Lilligant          |  0.20242% | 6459   |  0.202% | 4262   |  0.178% |
 | 238  | Regirock           |  0.19743% | 6300   |  0.197% | 4729   |  0.198% |
 | 239  | Meganium           |  0.19484% | 6217   |  0.195% | 4449   |  0.186% |
 | 240  | Scyther            |  0.19433% | 6201   |  0.194% | 4440   |  0.186% |
 | 241  | Nosepass           |  0.19308% | 6161   |  0.193% | 5172   |  0.217% |
 | 242  | Rotom-Mow          |  0.19299% | 6158   |  0.193% | 4759   |  0.199% |
 | 243  | Uxie               |  0.19289% | 6155   |  0.193% | 5282   |  0.221% |
 | 244  | Claydol            |  0.19202% | 6128   |  0.192% | 4726   |  0.198% |
 | 245  | Cacturne           |  0.19161% | 6114   |  0.192% | 4297   |  0.180% |
 | 246  | Gourgeist-Super    |  0.19023% | 6070   |  0.190% | 4670   |  0.196% |
 | 247  | Gigalith           |  0.18998% | 6062   |  0.190% | 4775   |  0.200% |
 | 248  | Poliwrath          |  0.18725% | 5975   |  0.187% | 4483   |  0.188% |
 | 249  | Chatot             |  0.18095% | 5774   |  0.181% | 4414   |  0.185% |
 | 250  | Druddigon          |  0.17804% | 5681   |  0.178% | 4451   |  0.186% |
 | 251  | Articuno           |  0.17522% | 5591   |  0.175% | 3931   |  0.165% |
 | 252  | Dedenne            |  0.17161% | 5476   |  0.172% | 4083   |  0.171% |
 | 253  | Samurott           |  0.16650% | 5313   |  0.167% | 3790   |  0.159% |
 | 254  | Rhydon             |  0.16613% | 5301   |  0.166% | 4055   |  0.170% |
 | 255  | Emolga             |  0.16497% | 5264   |  0.165% | 4032   |  0.169% |
 | 256  | Crustle            |  0.16426% | 5242   |  0.164% | 3808   |  0.159% |
 | 257  | Armaldo            |  0.16325% | 5209   |  0.163% | 3766   |  0.158% |
 | 258  | Aron               |  0.16284% | 5196   |  0.163% | 3901   |  0.163% |
 | 259  | Shiftry            |  0.15444% | 4928   |  0.154% | 3482   |  0.146% |
 | 260  | Kingler            |  0.15425% | 4922   |  0.154% | 3428   |  0.144% |
 | 261  | Stoutland          |  0.15422% | 4921   |  0.154% | 3557   |  0.149% |
 | 262  | Bastiodon          |  0.15290% | 4879   |  0.153% | 3936   |  0.165% |
 | 263  | Moltres            |  0.15131% | 4828   |  0.151% | 3640   |  0.152% |
 | 264  | Primeape           |  0.14788% | 4719   |  0.148% | 3253   |  0.136% |
 | 265  | Tornadus           |  0.14764% | 4711   |  0.148% | 3461   |  0.145% |
 | 266  | Rapidash           |  0.14686% | 4686   |  0.147% | 3386   |  0.142% |
 | 267  | Hariyama           |  0.14580% | 4653   |  0.146% | 3375   |  0.141% |
 | 268  | Probopass          |  0.14375% | 4587   |  0.144% | 3385   |  0.142% |
 | 269  | Regice             |  0.14250% | 4547   |  0.142% | 3259   |  0.136% |
 | 270  | Bouffalant         |  0.14209% | 4534   |  0.142% | 3227   |  0.135% |
 | 271  | Granbull           |  0.13664% | 4360   |  0.137% | 3174   |  0.133% |
 | 272  | Persian            |  0.13633% | 4350   |  0.136% | 3281   |  0.137% |
 | 273  | Electrode          |  0.13344% | 4258   |  0.133% | 3369   |  0.141% |
 | 274  | Linoone            |  0.13275% | 4236   |  0.133% | 2908   |  0.122% |
 | 275  | Virizion           |  0.13272% | 4235   |  0.133% | 2993   |  0.125% |
 | 276  | Walrein            |  0.12962% | 4136   |  0.130% | 3076   |  0.129% |
 | 277  | Stunfisk           |  0.12931% | 4126   |  0.129% | 3385   |  0.142% |
 | 278  | Victreebel         |  0.12890% | 4113   |  0.129% | 2944   |  0.123% |
 | 279  | Murkrow            |  0.12727% | 4061   |  0.127% | 3088   |  0.129% |
 | 280  | Combusken          |  0.12620% | 4027   |  0.126% | 3125   |  0.131% |
 | 281  | Mantine            |  0.12241% | 3906   |  0.122% | 2907   |  0.122% |
 | 282  | Swoobat            |  0.12153% | 3878   |  0.122% | 2799   |  0.117% |
 | 283  | Kangaskhan         |  0.12062% | 3849   |  0.121% | 2849   |  0.119% |
 | 284  | Klinklang          |  0.11981% | 3823   |  0.120% | 2728   |  0.114% |
 | 285  | Golbat             |  0.11893% | 3795   |  0.119% | 2733   |  0.114% |
 | 286  | Gogoat             |  0.11809% | 3768   |  0.118% | 2561   |  0.107% |
 | 287  | Sawk               |  0.11642% | 3715   |  0.116% | 2651   |  0.111% |
 | 288  | Wigglytuff         |  0.11577% | 3694   |  0.116% | 2713   |  0.114% |
 | 289  | Mawile             |  0.11545% | 3684   |  0.115% | 2638   |  0.110% |
 | 290  | Furfrou            |  0.11545% | 3684   |  0.115% | 2647   |  0.111% |
 | 291  | Sandslash          |  0.11423% | 3645   |  0.114% | 2812   |  0.118% |
 | 292  | Cryogonal          |  0.11373% | 3629   |  0.114% | 2529   |  0.106% |
 | 293  | Arbok              |  0.11360% | 3625   |  0.114% | 2475   |  0.104% |
 | 294  | Spinda             |  0.11244% | 3588   |  0.112% | 3081   |  0.129% |
 | 295  | Jynx               |  0.11188% | 3570   |  0.112% | 2488   |  0.104% |
 | 296  | Aromatisse         |  0.11038% | 3522   |  0.110% | 2503   |  0.105% |
 | 297  | Mr. Mime           |  0.11035% | 3521   |  0.110% | 2686   |  0.112% |
 | 298  | Zebstrika          |  0.10897% | 3477   |  0.109% | 2508   |  0.105% |
 | 299  | Regigigas          |  0.10862% | 3466   |  0.109% | 2566   |  0.107% |
 | 300  | Kyurem             |  0.10859% | 3465   |  0.109% | 2418   |  0.101% |
 | 301  | Sawsbuck           |  0.10615% | 3387   |  0.106% | 2402   |  0.101% |
 | 302  | Jumpluff           |  0.10486% | 3346   |  0.105% | 2153   |  0.090% |
 | 303  | Tropius            |  0.10292% | 3284   |  0.103% | 2180   |  0.091% |
 | 304  | Qwilfish           |  0.10029% | 3200   |  0.100% | 2499   |  0.105% |
 | 305  | Huntail            |  0.09730% | 3105   |  0.097% | 2472   |  0.103% |
 | 306  | Leavanny           |  0.09637% | 3075   |  0.096% | 2391   |  0.100% |
 | 307  | Butterfree         |  0.09540% | 3044   |  0.095% | 2274   |  0.095% |
 | 308  | Mightyena          |  0.09355% | 2985   |  0.094% | 2051   |  0.086% |
 | 309  | Beartic            |  0.09142% | 2917   |  0.091% | 2074   |  0.087% |
 | 310  | Rotom-Frost        |  0.08938% | 2852   |  0.089% | 2091   |  0.088% |
 | 311  | Skuntank           |  0.08853% | 2825   |  0.089% | 2081   |  0.087% |
 | 312  | Lickilicky         |  0.08646% | 2759   |  0.086% | 1958   |  0.082% |
 | 313  | Pachirisu          |  0.08336% | 2660   |  0.083% | 1937   |  0.081% |
 | 314  | Carbink            |  0.08248% | 2632   |  0.082% | 2038   |  0.085% |
 | 315  | Wailord            |  0.08242% | 2630   |  0.082% | 1929   |  0.081% |
 | 316  | Gligar             |  0.08214% | 2621   |  0.082% | 2104   |  0.088% |
 | 317  | Relicanth          |  0.08201% | 2617   |  0.082% | 1906   |  0.080% |
 | 318  | Raticate           |  0.07568% | 2415   |  0.076% | 1771   |  0.074% |
 | 319  | Musharna           |  0.07443% | 2375   |  0.074% | 1765   |  0.074% |
 | 320  | Throh              |  0.07362% | 2349   |  0.074% | 1647   |  0.069% |
 | 321  | Rattata            |  0.07208% | 2300   |  0.072% | 1658   |  0.069% |
 | 322  | Noctowl            |  0.07170% | 2288   |  0.072% | 1708   |  0.072% |
 | 323  | Tangela            |  0.07114% | 2270   |  0.071% | 1675   |  0.070% |
 | 324  | Dodrio             |  0.06935% | 2213   |  0.069% | 1484   |  0.062% |
 | 325  | Ariados            |  0.06860% | 2189   |  0.069% | 1815   |  0.076% |
 | 326  | Seviper            |  0.06716% | 2143   |  0.067% | 1494   |  0.063% |
